Governo,Ministro,nome,cognome,gender,legislatura
IV Governo Moro,"Ministro dell'Industria, Commercio e Artigianato",CARLO,DONAT CATTIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,"Ministro dell'Industria, Commercio e Artigianato",CARLO,DONAT CATTIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",CARLO,DONAT CATTIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",CARLO,DONAT CATTIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro della Marina Mercantile,FRANCO,EVANGELISTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
III Governo Andreotti,Ministro della Marina Mercantile,FRANCESCO,FABBRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Moro,Ministro della Difesa,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro della Difesa,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro degli Affari Esteri,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro degli Affari Esteri,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro degli Affari Esteri,ARNALDO,FORLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VII Governo De Gasperi,Ministro del Lavoro e della Previdenza Sociale,LEOPOLDO,RUBINACCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
III Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro della Sanità,TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro della Sanità,TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro del Turismo e Spettacolo,DARIO,ANTONIOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro dei Beni Culturali e Ambientali,DARIO,ANTONIOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro dei Beni Culturali e Ambientali,DARIO,ANTONIOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Moro,Ministro della Marina Mercantile,GIOVANNI,GIOIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro della Marina Mercantile,GIOVANNI,GIOIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
IV Governo Moro,Ministro delle Poste e Telecomunicazioni,GIULIO,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro delle Poste e delle Telecomunicazioni,GIULIO,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
I Governo Cossiga,Ministro della Marina Mercantile,NICOLA,SIGNORELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
III Governo Andreotti,MInistro del Bilancio e della Programmazione Economica,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro del Bilancio e della Programmazione Economica,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro di Grazia e Giustizia,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro di Grazia e Giustizia,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IV Governo Moro,Ministro senza Portafoglio,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro senza Portafoglio,TOMMASO,MORLINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
IV Governo Moro,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Moro,Ministro di Grazia e Giustizia,FRANCESCO PAOLO,BONIFACIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro di Grazia e Giustizia,FRANCESCO PAOLO,BONIFACIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro di Grazia e Giustizia,FRANCESCO PAOLO,BONIFACIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Moro,Ministro delle Finanze,GAETANO,STAMMATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro del Tesoro,GAETANO,STAMMATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro dei Lavori Pubblici,GAETANO,STAMMATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro del Commercio con l'Estero,GAETANO,STAMMATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro del Commercio con l'Estero,GAETANO,STAMMATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IV Governo Andreotti,Ministro del Turismo e Spettacolo,CARLO,PASTORINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,MInistro del Commercio con l'Estero,RINALDO,OSSOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro del Commercio con l'Estero,RINALDO,OSSOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro senza Portafoglio,MASSIMO SEVERO,GIANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Cossiga,Ministro delle Partecipazioni Statali,SIRO,LOMBARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IV Governo Moro,Ministro dell'Interno,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
IV Governo Moro,Ministro della Sanità,ANTONINO,GULLOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro dei Lavori Pubblici,ANTONINO,GULLOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro dei Lavori Pubblici,ANTONINO,GULLOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,MInistro delle Poste e Telecomunicazioni,ANTONINO,GULLOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro dei Trasporti,VITO,LATTANZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro della Marina Mercantile,VITO,LATTANZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro della Difesa,VITO,LATTANZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Moro,MInistro della Pubblica Istruzione,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro della Pubblica Istruzione,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro della Pubblica Istruzione,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro delle Finanze,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro delle Finanze,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro degli Affari Esteri,FRANCO MARIA,MALFATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Moro,Ministro dell'Interno,ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
III Governo Andreotti,Ministro delle Finanze,FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro del Tesoro,FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro del Tesoro,FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro del Tesoro,FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Moro,Ministro dei Beni Culturali e Ambientali,MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro dei Beni Culturali e Ambientali,MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro della Pubblica Istruzione,MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Moro,Ministro senza Portafoglio,MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Andreotti,Ministro dei Trasporti,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,MInistro della Marina Mercantile,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro dei Trasporti,LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IV Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",ROMANO,PRODI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro dell'Interno,VIRGINIO,ROGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro dell'Interno,VIRGINIO,ROGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro dell'Interno,VIRGINIO,ROGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
III Governo Andreotti,Ministro dei Trasporti,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro della Marina Mercantile,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
III Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
I Governo Cossiga,Ministro della Difesa,ATTILIO,RUFFINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IV Governo Moro,Ministro degli Affari Esteri,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro degli Affari Esteri,MARIANO,RUMOR,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
IV Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Rumor,Ministro di Grazia e Giustizia,MARIO,ZAGARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Rumor,Ministro del Lavoro e della Previdenza Sociale,LUIGI,BERTOLDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Rumor,MInistro dell'Agricoltura e Foreste,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
IV Governo Moro,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
V Governo Moro,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
III Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IV Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
V Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VII Governo De Gasperi,Ministro della Difesa,RANDOLFO,PACCIARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
I Governo Craxi,Ministro degli Affari Esteri,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Craxi,Ministro delle Finanze,BRUNO,VISENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Craxi,Ministro della Marina Mercantile,GIANUARIO,CARTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
II Governo Cossiga,Ministro della Sanità,ALDO,ANIASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,Ministro della Sanità,ALDO,ANIASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro senza Portafoglio,ALDO,ANIASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro senza Portafoglio,ALDO,ANIASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro del Commercio con l'Estero,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro del Commercio con l'Estero,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro del Commercio con l'Estero,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro del Commercio con l'Estero,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
II Governo Cossiga,Ministro senza Portafoglio,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,MInistro senza Portafoglio,NICOLA,CAPRIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Cossiga,Ministro delle Poste e Telecomunicazioni,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,Ministro di Grazia e Giustizia,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro di Grazia e Giustizia,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro di Grazia e Giustizia,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro di Grazia e Giustizia,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro delle Partecipazioni Statali,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Forlani,Ministro senza Portafoglio,CLELIO,DARIDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Cossiga,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,MInistro delle Partecipazioni Statali,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro del Lavoro e della Previdenza Sociale,GIANNI,DE MICHELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Craxi,Ministro del Bilancio e della Programmazione Economica,PIETRO,LONGO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Spadolini,Ministro della Marina Mercantile,CALOGERO,MANNINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro della Marina Mercantile,CALOGERO,MANNINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro dell'Agricoltura e Foreste,CALOGERO,MANNINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro dei Beni Culturali e Ambientali,NICOLA,VERNOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro senza Portafoglio,CARLO,VIZZINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Craxi,MInistro senza Portafoglio,VALERIO,ZANONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
I Governo Spadolini,Ministro della Sanità,RENATO,ALTISSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro della Sanità,RENATO,ALTISSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro della Sanità,RENATO,ALTISSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,"Ministro dell'Industria, Commercio e Artigianato",RENATO,ALTISSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
II Governo Cossiga,Ministro degli Affari Esteri,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,Ministro degli Affari Esteri,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro degli Affari Esteri,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro degli Affari Esteri,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro degli Affari Esteri,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Cossiga,Ministro dei Lavori Pubblici,FRANCESCO,COMPAGNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,Ministro della Marina Mercantile,FRANCESCO,COMPAGNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro del Bilancio e della Programmazione Economica,BENEDETTO,CRAXI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
II Governo Cossiga,Ministro della Pubblica Istruzione,ADOLFO,SARTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Forlani,Ministro di Grazia e Giustizia,ADOLFO,SARTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Spadolini,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
II Governo Spadolini,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
V Governo Fanfani,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro senza Portafoglio,SALVERINO,DE VITO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
V Governo Fanfani,Ministro senza Portafoglio,FABIO,FABBRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
I Governo Craxi,Ministro senza Portafoglio,LUIGI,GRANELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
II Governo Cossiga,Ministro delle Finanze,FRANCO,REVIGLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
