legislatura,Governo,Ministro,nome,cognome
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro del Lavoro e delle politiche sociali,ROBERTO ERNESTO,MARONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro dell'Università e della ricerca,FABIO,MUSSI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,"Ministro dell'Istruzione, dell'università e della ricerca",FABIO,MUSSI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro dell'Ambiente e della tutela del territorio e del mare,ALFONSO,PECORARO SCANIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro dell'Ambiente e della tutela del territorio,ALFONSO,PECORARO SCANIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Vice Ministro dell'Economia e delle finanze,ROBERTO,PINZA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro per i Diritti e le pari opportunità,BARBARA MARIA SIMONETTA,POLLASTRINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro delle Politiche agricole e forestali,GIOVANNI,ALEMANNO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro senza portafoglio per la Funzione pubblica,MARIO,BACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro dell'Economia e delle finanze,SILVIO,BERLUSCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro della Salute,SILVIO,BERLUSCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro delle Politiche per la famiglia,ROSARIA,BINDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro per i Beni e le attività culturali,ROCCO,BUTTIGLIONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Vice Ministro degli Affari esteri,FRANCO,DANIELI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro delle Comunicazioni,MARIO,LANDOLFI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro della Difesa,ANTONIO,MARTINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Vice Ministro per i Beni e le attività culturali,ANTONIO,MARTUSCIELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro per le Politiche giovanili e le attività sportive,GIOVANNA,MELANDRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro senza Portafoglio per lo Sviluppo e la coesione territoriale,GIOVANNI,MICCICHE'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro senza portafoglio per le Pari opportunità,STEFANIA,PRESTIGIACOMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro della Salute,FRANCESCO,STORACE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro dell'Economia e delle finanze,GIULIO CARLO DANILO,TREMONTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro senza Portafoglio della Presidenza del Consiglio dei Ministri,GIULIO CARLO DANILO,TREMONTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Vice Ministro delle Attività produttive,ADOLFO,URSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro dell'Interno,GIUSEPPE,PISANU
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro dell'Istruzione,GIUSEPPE,FIORONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro della Pubblica istruzione,GIUSEPPE,FIORONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro senza portafoglio,GIUSEPPE,FIORONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro delle Attività produttive,CLAUDIO,SCAJOLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Vice Ministro dei Trasporti,CESARE,DE PICCOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro del Commercio internazionale,ROMANO,PRODI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro della Giustizia,ROMANO,PRODI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,"Vice Ministro dell'Istruzione, dell'università e della ricerca",GUIDO,POSSA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,II Governo Prodi,Ministro della Difesa,ARTURO MARIO LUIGI,PARISI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,III Governo Berlusconi,Ministro senza portafoglio per gli Italiani nel mondo,PIERANTONIO MIRKO,TREMAGLIA
http://dati.camera.it/ocd/legislatura.rdf/costituente,IV Governo De Gasperi,Ministro senza Portafoglio,RANDOLFO,PACCIARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro dei Trasporti,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro delle Poste e Telecomunicazioni,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro degli Affari Esteri,EMMA,BONINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro dei Trasporti,ARMANDO,ANGELINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro dei Trasporti,ARMANDO,ANGELINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro delle Poste e Telecomunicazioni,GENNARO,CASSIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro della Marina Mercantile,GENNARO,CASSIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro della Marina Mercantile,GENNARO,CASSIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro di Grazia e Giustizia,GUIDO,GONELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro senza Portafoglio,GUIDO,GONELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro degli Affari Esteri,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro senza Portafoglio,GIUSEPPE,SARAGAT
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro dell'Interno,MARIO,SCELBA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro delle Finanze,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro delle Finanze,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro della Difesa,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro della Difesa,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro della Difesa,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro delle Partecipazioni Statali,GIUSEPPE,TOGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro dei Lavori Pubblici,GIUSEPPE,TOGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro delle infrastrutture e dei trasporti,ALTERO,MATTEOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro senza Portafoglio,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro senza Portafoglio,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro senza Portafoglio,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro senza Portafoglio,RAFFAELE,DE CARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro senza Portafoglio,RAFFAELE,DE CARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro dei Lavori Pubblici,GIUSEPPE,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro dei Lavori Pubblici,GIUSEPPE,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro dell'Industria e Commercio,BRUNO,VILLABRUNA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro delle Poste e Telecomunicazioni,GIOVANNI,BRASCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro senza Portafoglio,UMBERTO,TUPINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro del Bilancio,EZIO,VANONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Bilancio,EZIO,VANONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Tesoro,EZIO,VANONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro del Commercio con l'Estero,GUIDO,CARLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per la Pubblica Amministrazione e la Semplificazione,GIANPIERO,D'ALIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per i Rapporti con il Parlamento e il Coordinamento dell'Attività di Governo,DARIO,FRANCESCHINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro dell'Economia e delle Finanze,LUIGI,CASERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro della Giustizia,ANGELINO,ALFANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro dell'Interno,ANGELINO,ALFANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro delle Infrastrutture e dei Trasporti,MAURIZIO ENZO,LUPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Bilancio,ADONE,ZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro del Bilancio,ADONE,ZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro del Lavoro e della Previdenza Sociale,ADONE,ZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro di Grazia e Giustizia,MICHELE,DE PIETRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro dell'Ambiente e della Tutela del Territorio e del Mare,ANDREA,ORLANDO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per le Riforme Costituzionali,GAETANO,QUAGLIARIELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro della Salute,BEATRICE,LORENZIN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro delle Politiche Agricole Alimentari e Forestali,NUNZIA,DE GIROLAMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro della Giustizia,ANNA MARIA,CANCELLIERI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per gli Affari Europei,ENZO,MOAVERO MILANESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro dello Sviluppo economico,ANTONIO,CATRICALA'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro degli Affari esteri,MARTA,DASSU'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro dell'Economia e delle Finanze,STEFANO,FASSINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per l'Integrazione,KASHETU,KYENGE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro per i Beni e le Attività Culturali,MASSIMO,BRAY
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,"Ministro dell'Istruzione, dell'Università e della Ricerca",MARIA CHIARA,CARROZZA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro degli Affari esteri,BRUNO,ARCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,"Ministro senza portafoglio per le Pari Opportunità, lo Sport e le Politiche Giovanili",JOSEFA,IDEM
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro della Difesa,MARIO WALTER,MAURO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per gli Affari Regionali e le Autonomie,GRAZIANO,DELRIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro senza portafoglio per la Coesione Territoriale,CARLO,TRIGILIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro dell'Economia e delle Finanze,FABRIZIO,SACCOMANNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro del Lavoro e delle Politiche Sociali,ENRICO,GIOVANNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Ministro dello Sviluppo Economico,FLAVIO,ZANONATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro dello Sviluppo economico,CARLO,CALENDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro della Difesa,IGNAZIO BENITO MARIA,LA RUSSA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro dell'Interno,ROBERTO ERNESTO,MARONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro dell'Ambiente e della tutela del territorio e del mare,STEFANIA,PRESTIGIACOMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro dell'Economia e delle finanze,GIULIO CARLO DANILO,TREMONTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,Vice Ministro degli Affari esteri,LAPO,PISTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro della Pubblica Istruzione,PAOLO,ROSSI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro delle Finanze,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro dell'Industria e Commercio,GUIDO,CORTESE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro del Lavoro e della Previdenza Sociale,EZIO,VIGORELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Lavoro e della Previdenza Sociale,EZIO,VIGORELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro della Marina Mercantile,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro dell'Interno,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro dell'Interno,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro della Pubblica Istruzione,GAETANO,MARTINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro degli Affari Esteri,GAETANO,MARTINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro degli Affari Esteri,GAETANO,MARTINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro del Commercio con l'Estero,MARIO,MARTINELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro dell'Agricoltura e Foreste,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro dell'Agricoltura e Foreste,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro della Pubblica Istruzione,GIUSEPPE,ERMINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro degli Affari Esteri,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Vice Ministro dell'Economia e delle Finanze,GIUSEPPE CARLO FERDINANDO,VEGAS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,"Ministro del lavoro, della salute e delle politiche sociali",MAURIZIO,SACCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro del Lavoro e delle Politiche Sociali,MAURIZIO,SACCONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro senza Portafoglio,GIOVANNI,PONTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro senza Portafoglio,MARIO,ZOTTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,I Governo Monti,Ministro senza portafoglio per i rapporti con il Parlamento,DINO PIERO,GIARDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Letta,MINISTRO DELLE POLITICHE AGRICOLE ALIMENTARI E FORESTALI,ENRICO,LETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro delle Politiche agricole alimentari e forestali,FRANCESCO SAVERIO,ROMANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro per i Beni e le attività culturali,SANDRO,BONDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro della Giustizia,NITTO FRANCESCO,PALMA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro senza portafoglio per le politiche comunitarie,ANDREA,RONCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro senza portafoglio,ANDREA,RONCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,IV Governo Berlusconi,Ministro senza portafoglio per le politiche europee,ANDREA,RONCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Scelba,Ministro del Tesoro,SILVIO,GAVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Segni,Ministro del Tesoro,SILVIO,GAVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Zoli,Ministro dell'Industria e Commercio,SILVIO,GAVA
