d,cognome,nome,legislatura,gruppoParlamentare
http://dati.camera.it/ocd/deputato.rdf/d17860_3,BELOTTI,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d17880_12,BERLINGUER,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1790_10,COLUCCI,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d17950_0,BETTIOL,GIUSEPPE MARIA,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d17950_1,BETTIOL,GIUSEPPE MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d17950_1,BETTIOL,GIUSEPPE MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d17950_2,BETTIOL,GIUSEPPE MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d17950_3,BETTIOL,GIUSEPPE MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d17960_3,BETTOLI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1820_3,CONCAS,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18330_3,CODIGNOLA,TRISTANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18370_3,COLOMBI,ARTURO RAFFAELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18700_1,ERMINI,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18730_3,FERRAROTTI,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d18810_2,GARLATO,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18860_2,GIANQUINTO,GIOVANNI BATTISTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18910_2,GONELLA,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18930_2,GRAY,EZIO MARIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d18950_0,GRONCHI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d18970_1,JERVOLINO,ANGELO RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18970_1,JERVOLINO,ANGELO RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d18970_2,JERVOLINO,ANGELO RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d18990_0,LAMI STARNUTI,EDGARDO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d19010_2,LATANZA,DOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d1930_0,COVELLI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1930_1,COVELLI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1930_2,COVELLI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1930_3,COVELLI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1930_3,COVELLI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19350_2,MONTINI,LODOVICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d19410_0,NENNI,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19410_1,NENNI,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19410_2,NENNI,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1950_10,CRISTOFORI,ADOLFO LORIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19580_2,PESSI,SECONDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d19600_2,PICCIONI,ATTILIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19610_2,PIERACCINI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d19700_0,PREZIOSI,COSTANTINO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d19720_2,PUGLIESE,VITTORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d19920_10,SARTI,ADOLFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d19940_1,SCAGLIA,GIOVANNI BATTISTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d19940_2,SCAGLIA,GIOVANNI BATTISTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200021_0,ANDREOTTI,GIULIO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d200147_14,CABRAS,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200271_14,CUSUMANO,STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d200271_14,CUSUMANO,STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200361_15,FALOMI,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200419_14,GAMBINI,SERGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200487_15,LA LOGGIA,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200487_16,LA LOGGIA,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200511_1,LEONE,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20060_1,SPATARO,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200629_10,MINUCCI,ADALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200737_16,PIANETTA,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200739_15,PICANO,ANGELO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200816_14,ROGNONI,CARLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200821_15,RONCONI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d200821_15,RONCONI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d200825_14,ROSSI,SERGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d200825_14,ROSSI,SERGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200929_0,TAVIANI,PAOLO EMILIO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d200_0,AMENDOLA,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200_1,AMENDOLA,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d200_2,AMENDOLA,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20170_0,TOGNI,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/costituente,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20280_2,VALSECCHI,ATHOS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20300_2,VEDOVATO,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20440_11,CICCIOMESSERE,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20490_11,ABBATE,FABRIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d20560_10,ANDO',SALVATORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20560_11,ANDO',SALVATORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20620_10,AUGELLO,GIACOMO SEBASTIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20670_10,BASSANINI,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20670_10,BASSANINI,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20670_11,BASSANINI,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d20770_14,BOATO,MARCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d20770_15,BOATO,MARCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21130_10,ERMELLI CUPELLI,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21340_10,GITTI,TARCISIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21420_11,LA GANGA,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21530_11,MADAUDO,DINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21560_10,MARTINAT,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21560_11,MARTINAT,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d2170_10,DEL PENNINO,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d2170_11,DEL PENNINO,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21800_11,POTI',DAMIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21900_10,RODOTA',STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d21950_10,RUSSO,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306085_18,D'UVA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18,PRESIDENTE - PORTAVOCE
http://dati.camera.it/ocd/deputato.rdf/d306085_18,D'UVA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d307121_18,GIARRIZZO,ANDREA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d307110_18,MARINO,BERNARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_18,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1030_6,BORROMEO D'ADDA,GIOVANNI ANDREA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1030_7,BORROMEO D'ADDA,GIOVANNI ANDREA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d10430_4,SILVESTRI,PRIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d10430_5,SILVESTRI,PRIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d10430_5,SILVESTRI,PRIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d10550_4,SULOTTO,EGIDIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d10610_4,TOGNONI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d10880_4,ZAPPA,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d10990_4,CUCCHI,ANGELO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d11020_8,MILANI,ELISEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1110_4,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d1110_5,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1110_6,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1110_7,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1110_8,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1110_9,BOZZI,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d11110_4,DE PASCALIS,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d11110_4,DE PASCALIS,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d11110_4,DE PASCALIS,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1120_4,BRANDI,LUCIO MARIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1120_5,BRANDI,LUCIO MARIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1120_6,BRANDI,LUCIO MARIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d11340_4,CORTESE,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1140_7,BRINI,FEDERICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1170_5,BUCALOSSI,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1170_6,BUCALOSSI,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d11820_4,LACONI,RENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d12000_4,CANNIZZO,BARTOLOMEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1200_4,BUSETTO,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1220_6,BUZZI,CARLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d12580_4,CASSANDRO,MANLIO LIVIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d12580_5,CASSANDRO,MANLIO LIVIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d12730_4,FABBRI,RICCARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d12950_4,GOEHRING,GIULIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d1310_4,CANESTRARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICESEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1310_4,CANESTRARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d1310_5,CANESTRARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d1310_6,CANESTRARI,ALESSANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d13430_4,MARTINO,GAETANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d13460_4,CUCCO,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d13470_5,TAORMINA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1370_6,CARIGLIA,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d13880_4,ANGELINO,PAOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d14010_4,CRUCIANI,ACHILLE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d140_5,ALMIRANTE,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d140_7,ALMIRANTE,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d14140_4,TOGLIATTI,PALMIRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d14180_4,CANTALUPO,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d14180_4,CANTALUPO,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d14180_5,CANTALUPO,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d1420_6,CARUSO,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d14270_4,BASTIANELLI,RENATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d14350_4,MICELI,GENNARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d14360_4,RESTIVO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d14400_9,ALBORGHETTI,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d14420_8,ALINOVI,ABDON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d14630_8,BELARDI,ERIASE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d14870_8,CAPPELLI,LORENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15040_7,CECCHI,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15040_8,CECCHI,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15050_7,CERQUETTI,ADRIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15060_9,CERRINA FERONI,GIANLUCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15100_8,CIRINO POMICINO,PAOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15250_7,COSTA,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15270_9,CRESCO,ANGELO GAETANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15480_8,FERRARI,MARTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15480_9,FERRARI,MARTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15490_8,FERRARI,SILVESTRO ANDREINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15490_8,FERRARI,SILVESTRO ANDREINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d15490_8,FERRARI,SILVESTRO ANDREINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d15490_9,FERRARI,SILVESTRO ANDREINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15510_9,FORNASARI,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15630_7,GORLA,MASSIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d15630_9,GORLA,MASSIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
