nome,cognome,gender,legislatura
SILVIA,GIORDANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIUDITTA,PINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELISA,MARIANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LAURA,COCCIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VALENTINA,PARIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VANNA,IORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SABRINA,CAPOZZOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIULIA,SARTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARA,MUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA EDERA,SPADONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MIRELLA,LIUZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IRENE,TINAGLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GEA,SCHIRO',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MAGDA,CULOTTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FLAVIA,PICCOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CRISTINA,BARGERO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CHIARA,GRIBAUDO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TERESA,PICCIONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FABIANA,DADONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
EMANUELA,CORDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,PINNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIULIA,DI VITA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CHIARA,DI BENEDETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LOREDANA,LUPO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
AZZURRA PIA MARIA,CANCELLERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROMINA,MURA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CLAUDIA,MANNINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIOVANNA,SANNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIULIA,GRILLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,AMATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,MARZANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIALUCIA,LOREFICE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CHIARA,GAGNARLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA GAETANA,GRECO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA CHIARA,CARROZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LUISELLA,ALBANELLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA TINDARA,GULLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FEDERICA,DIENI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELISA,SIMONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VINCENZA,BRUNO BOSSIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA GRAZIA,ROCCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CATERINA,BINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
STEFANIA,COVELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROSANNA,SCOPELLITI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA ELENA,BOSCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,MARZANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LIA,QUARTAPELLE PROCOPIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARTINA,NARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELEONORA,CIMBRO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FABRIZIA,GIULIANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DANIELA MATILDE MARIA,GASPARINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PIA ELDA,LOCATELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SIMONA FLAVIA,MALPEZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ILARIA CARLA ANNA,BORLETTI DELL'ACQUA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,CARINELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
RENATA,BUENO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANGELA,NISSOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FRANCESCA,LA MARCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SERENA,PELLEGRINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LARA,RICCIATTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ILEANA CATHIA,PIAZZONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,IACONO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SOFIA,AMODDIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALESSANDRA,MUSSOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BARBARA MARIA SIMONETTA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BARBARA MARIA SIMONETTA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA TERESA,AMICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA TERESA,AMICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VALENTINA,APREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARUZZA,ASTOLFI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARUZZA,ASTOLFI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,MAGNANI NOYA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIA,MAGNANI NOYA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA,MAGNANI NOYA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MICHELA VITTORIA,BRAMBILLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARILENA,PARENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SIMONA,BONAFE',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNA LUCIA LISA,PANNARALE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DALILA,NESCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,MARIANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARILENA,MARIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCA MARIA,MARINO BUCCELLATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLA,MARTINELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CRISTINA,MATRANGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CRISTINA,MATRANGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNA,MELANDRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNA,MELANDRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNA,MELANDRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIOVANNA,MELANDRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIOVANNA,MELANDRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ROSANNA,MORONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSANNA,MORONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANGELA,NAPOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANGELA,NAPOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANGELA,NAPOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ANGELA,NAPOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ANGELA,NAPOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA CELESTE,NARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CELESTE,NARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA CELESTE,NARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MAGDA,NEGRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TIZIANA,PARENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TIZIANA,PARENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LAURA MARIA,PENNACCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LAURA MARIA,PENNACCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LAURA MARIA,PENNACCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA ELETTA,MARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA GABRIELLA,PINTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA GABRIELLA,PINTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GABRIELLA,PISTONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GABRIELLA,PISTONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GABRIELLA,PISTONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ROBERTA,PIZZICARA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELISA,POZZA TASCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELISA,POZZA TASCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANTONIETTA,RIZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIETTA,RIZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
TOMASA,SALVO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CONCETTA,SCOCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CONCETTA,SCOCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIUSEPPINA,SERVODIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPINA,SERVODIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIUSEPPINA,SERVODIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIUSEPPINA,SERVODIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CARLA,STAMPACCHIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSA,STANISCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSA,STANISCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCA,VALENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIETTA,VASCON,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SONIA,VIALE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TIZIANA,VALPIANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TIZIANA,VALPIANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
TIZIANA,VALPIANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ANGIOLA,ZILLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELSA GIUSEPPINA,SIGNORINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELSA GIUSEPPINA,SIGNORINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
OMBRETTA,COMELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PATRIZIA,TOIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPA,MENDOLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
AMALIA,MIOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
AMALIA,MIOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
AMALIA,MIOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIA AGOSTINA,PELLEGATTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIA AGOSTINA,PELLEGATTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA CHIARA,ACCIARINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA TERESA GIOVANNA,ARMOSINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA TERESA GIOVANNA,ARMOSINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIA TERESA GIOVANNA,ARMOSINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA TERESA GIOVANNA,ARMOSINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARCELLA,LUCIDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARCELLA,LUCIDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIA PIA,VALETTO BITELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNA,BIANCHI CLERICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNA,BIANCHI CLERICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ELENA,CIAPUSCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GRAZIA LUCIANA,LABATE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GRAZIA LUCIANA,LABATE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
LUISA,DEBIASIO CALIMANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANTONINA,DEDONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ARGIA VALERIA,ALBANESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SILVANA,DAMERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SILVANA,DAMERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GLORIA,BUFFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GLORIA,BUFFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GLORIA,BUFFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PIERA,CAPITELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PIERA,CAPITELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SANDRA,FEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCA,GAMBATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCESCA,IZZO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ASSUNTA,MALAVENDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DANIELA,SANTANDREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MAURA,COSSUTTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MAURA,COSSUTTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
IDA,D'IPPOLITO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
IDA,D'IPPOLITO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
IDA,D'IPPOLITO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
EMILIANA,SANTOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARISA,ABBONDANZIERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARISA,ABBONDANZIERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GRAZIA,RIGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GRAZIA,RIGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
EIRENE,SBRIZIOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
EIRENE,SBRIZIOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUCIANA,SGARBI BOMPANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUCIANA,SGARBI BOMPANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATA,TALASSI GIORGI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROSALIA,VAGLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROSALIA,VAGLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROSALIA,VAGLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
EMILIA,CALINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
HELGA,THALER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MARIA,ALESSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA,ALESSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA,BADALONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIA,BADALONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA,BADALONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA,BADALONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ERNESTA,BELUSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ERNESTA,BELUSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ERNESTA,BELUSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ADELE,BEI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ADELE,BEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ADELE,BEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA,BERNETIC,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
BIANCA,BIANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
BIANCA,BIANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA,BIANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LAURA,BIANCHINI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
LAURA,BIANCHINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARGHERITA,BONTADE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARGHERITA,BONTADE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARGHERITA,BONTADE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARGHERITA,BONTADE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GINA,BORELLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GINA,BORELLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GINA,BORELLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
IRENE,CHINI COCCOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ANNA,DE LAURO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ANNA,DE LAURO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
FILOMENA,DELLI CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
FILOMENA,DELLI CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
FILOMENA,DELLI CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LAURA,DIAZ,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
LAURA,DIAZ,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LAURA,DIAZ,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LAURA,DIAZ,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ROSA,FAZIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA,FEDERICI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
MARIA,FEDERICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GISELLA,FLOREANINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GISELLA,FLOREANINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
NADIA,GALLICO,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
NADIA,GALLICO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
NADIA,GALLICO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
NIVES,GESSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
NIVES,GESSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
JOLE,GIUGNI LATTARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ANGELA,GOTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANGELA,GOTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ANGELA,GOTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ANGELA,GOTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ANNA,NICOLOSI GRASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ANNA,NICOLOSI GRASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ANGELA,GUIDI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANGELA,GUIDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIORGINA,LEVI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIORGINA,LEVI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIA,LOMBARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
INES,BOFFARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
INES,BOFFARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
INES,BOFFARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
INES,BOFFARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELINA,MERLIN,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANGELINA,MERLIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA VITTORIA,MEZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIA VITTORIA,MEZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA VITTORIA,MEZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ELSA,MOLE',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
RITA,MONTAGNANA,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ADA,NATALI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA,NICOTRA,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
MARIA,NICOTRA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
TERESA,NOCE,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
TERESA,NOCE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
TERESA,NOCE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ELETTRA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
ELETTRA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ELETTRA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
CAMILLA,RAVERA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
CAMILLA,RAVERA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GIUSEPPINA,RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIUSEPPINA,RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIUSEPPINA,RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIUSEPPINA,RE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
