nome,cognome,gender,legislatura
ROCCO,BUTTIGLIONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MICHELE,CACCAVALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
RICCARDO,CALLERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO,CALVANESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GABRIELE,CALVI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CRISTOFORO,CANAVESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
RICCARDO,CANESI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO MARIA,CAPITANEO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ONORIO ANTONIO,CARLESIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCO,CARDIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CARLO,CARLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONINO,CARRARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ENZO,CARUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIO,CARUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO,CASCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FLAVIO GIOVANNI,CASELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNI,CASTELLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ENRICO,CAVALIERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
UMBERTO,CECCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
UGO,CECCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CESARE,CEFARATTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALDO,CENNAMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROBERTO,CERESA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIO,CHERIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SERGIO,CHIESA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SALVATORE,CICU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIANO,CIOCCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROBERTO,CIPRIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VINCENZO,CIRUZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ITALO,COCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SERGIO,COLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MANLIO,COLLAVINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
EDRO,COLOMBINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELIO,COLOSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIANFRANCO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CARLO,CONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ARMANDO,COSSUTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTO,COVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROCCO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
NICOLO' ANTONIO,CUSCUNA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE LORENZO,DALLARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCO,DANIELI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIACOMO,DE ANGELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIO,SOLDANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIACOMO,DE GHISLANZONI CARDOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNI,DE MURTAS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GABRIELE,DE ROSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MICHELE,DEL GAUDIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FABRIZIO,DEL NOCE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIO,DEL PRETE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
OTTAVIANO,DEL TURCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MODESTO MARIO,DELLA ROSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
RAFFAELE,DELLA VALLE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SALVATORE,DELL'UTRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLO,DEVECCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FLAVIO,DEVETAG,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANGELO RAFFAELE,DEVICIENTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FABIO CLAUDIO,DI CAPUA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNI,DI FONZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,DI LELLO FINUOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTO,DI LUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PIETRO,DI MUCCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROBERTO IGNAZIO,DI ROSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNI,DI STASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LORENZO,DIANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
OLIVIERO,DILIBERTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LEONARDO,DOMENICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VITTORIO,DOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIANPAOLO,DOZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
EUGENIO,DUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LEOPOLDO,ELIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VITTORIO,EMILIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VINCENZO,EPIFANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
BENITO,FALVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PIERO FRANCO,FASSINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNI,FERRANTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROMANO,FILIPPI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ILARIO,FLORESTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SEBASTIANO,FOGLIATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIO,FONNESU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROLANDO,FONTAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,FORESTIERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VINCENZO,FRAGALA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VITO,FUMAGALLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
STEFANO,GAGGIOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIANCARLO,GALAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PRIMO,GALDELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLO,GALLETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIACOMO,GALLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIANO,GALLIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIACOMO,GARRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIO,GATTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCO,GERARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVENALE,GERBAUDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ENZO GIORGIO,GHIGO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO,GHIROLDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUIGI,GIACCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,GIACOVAZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MICHELE,GIARDIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANDREA ANGELO,GIBELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUDOVICO MARIA,GILBERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANDREA,GISSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUIGI,GIUGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,GIULIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIULIANO,GODINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SILVANO,GORI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
DOMENICO,GRAMAZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CLAUDIO,GRATICOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,GRECO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TULLIO,GRIMALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROBERTO,GRUGNETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
RENZO,GUBERT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FURIO,GUBETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANTONIO,GUIDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ENRICO,HÜLLWECK,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
CARMELO,INCORVAIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ENRICO,INDELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIANCARLO,INNOCENZI BOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIORGIO,JANNONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PASQUALE,LA CERRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SAVERIO,LA GRUA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO,LA SAPONARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTO,LA VOLPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIO,LANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LELIO,LANTELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROBERTO LUIGI,LAVAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,LAZZARINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTO,LEMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIO,LEONARDELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
SILVESTRE SAVERIO,LIOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCO PAOLO,LIUZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
DOMENICO,LO JUCCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VITTORIO GIOVANNI,LODOLO D'ORIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIUSEPPE,LOMBARDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
RAULLE,LOVISONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GUIDO,LO PORTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GOFFREDO MARIA,BETTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ALBERTO,ACIERNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LORENZO,ACQUARONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LORENZO,ACQUARONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FERDINANDO,ADORNATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MAURO,AGOSTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,ALEMANNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCESCO,ALOISIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANGELO,ALTEA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCESCO MARIA,AMORUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIO,BACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIACOMO,BAIAMONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
EDOUARD,BALLAMAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PAOLO,BECCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DOMENICO,BENEDETTI VALENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALESSANDRO,BERGAMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SILVIO,BERLUSCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FAUSTO,BERTINOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MAURIZIO,BERTUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,BIANCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
VINCENZO,BIANCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
VALTER,BIELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCESCO,BONITO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
NICOLA,BONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ENRICO,BOSELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DOMENICO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FABRIZIO FELICE,BRACCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SIEGFRIED,BRUGGER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,BRUNALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROCCO,BUTTIGLIONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCO,CARDIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
CARLO,CARLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANTONINO,CARRARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ENZO,CARUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCESCO,CASCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,CASTELLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ENRICO,CAVALIERE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALDO,CENNAMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SALVATORE,CICU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SERGIO,COLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MANLIO,COLLAVINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
EDRO,COLOMBINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ELIO,COLOSIMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIANFRANCO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ARMANDO,COSSUTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROCCO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
NICOLO' ANTONIO,CUSCUNA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCO,DANIELI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIACOMO,DE GHISLANZONI CARDOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,DE MURTAS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FABIO CLAUDIO,DI CAPUA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,DI FONZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALBERTO,DI LUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROBERTO IGNAZIO,DI ROSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNI,DI STASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
OLIVIERO,DILIBERTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LEONARDO,DOMENICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIANPAOLO,DOZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
EUGENIO,DUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PIERO FRANCO,FASSINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ILARIO,FLORESTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROLANDO,FONTAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
VINCENZO,FRAGALA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PRIMO,GALDELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PAOLO,GALLETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIACOMO,GARRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIO,GATTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCO,GERARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LUIGI,GIACCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MICHELE,GIARDIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANDREA,GISSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIUSEPPE,GIULIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DOMENICO,GRAMAZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
TULLIO,GRIMALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROBERTO,GRUGNETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ANTONIO,GUIDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIO,LANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROBERTO LUIGI,LAVAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALBERTO,LEMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
SILVESTRE SAVERIO,LIOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DOMENICO,LO JUCCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FERDINANDO,ADORNATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MAURO,AGOSTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIOVANNI,ALEMANNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIOVANNI,ALEMANNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FRANCESCO MARIA,AMORUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIO,BACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIACOMO,BAIAMONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
EDOUARD,BALLAMAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
DOMENICO,BENEDETTI VALENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SILVIO,BERLUSCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FAUSTO,BERTINOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MAURIZIO,BERTUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIOVANNI,BIANCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
VALTER,BIELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FRANCESCO,BONITO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
NICOLA,BONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ENRICO,BOSELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
DOMENICO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SIEGFRIED,BRUGGER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ROCCO,BUTTIGLIONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FRANCO,CARDIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
CARLO,CARLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ANTONINO,CARRARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ALDO,CENNAMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SALVATORE,CICU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SERGIO,COLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MANLIO,COLLAVINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIANFRANCO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ARMANDO,COSSUTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ROCCO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIACOMO,DE GHISLANZONI CARDOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ALBERTO,DI LUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
LORENZO,DIANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
OLIVIERO,DILIBERTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIANPAOLO,DOZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
EUGENIO,DUCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
PIERO FRANCO,FASSINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ILARIO,FLORESTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
VINCENZO,FRAGALA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
LUIGI,GIACCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ANDREA ANGELO,GIBELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIUSEPPE,GIULIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
GIORGIO,JANNONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SAVERIO,LA GRUA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIO,LANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ROBERTO LUIGI,LAVAGNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SILVESTRE SAVERIO,LIOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FERDINANDO,ADORNATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIOVANNI,ALEMANNO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
FRANCESCO MARIA,AMORUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIACOMO,BAIAMONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
DOMENICO,BENEDETTI VALENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
SILVIO,BERLUSCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FAUSTO,BERTINOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
NICOLA,BONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ENRICO,BOSELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
SIEGFRIED,BRUGGER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
SALVATORE,CICU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
LUCIANO,CIOCCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIANFRANCO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ROCCO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIACOMO,DE ANGELIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
OLIVIERO,DILIBERTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIANPAOLO,DOZZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PIERO FRANCO,FASSINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ILARIO,FLORESTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ANDREA ANGELO,GIBELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIUSEPPE,GIULIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIORGIO,JANNONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIO,LANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MAURO,GUERRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FERDINANDO,ADORNATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIO,BACCINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SILVIO,BERLUSCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SIEGFRIED,BRUGGER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ROCCO,BUTTIGLIONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SALVATORE,CICU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LUCIANO,CIOCCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIANFRANCO,CONTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ROCCO,CRIMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
PIERO FRANCO,FASSINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SEBASTIANO,FOGLIATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
