gender,legislatura,Persona
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Angelo_Nicosia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Gian_Carlo_Pajetta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Pedini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Valentino_Perdona'
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alessandro_Pertini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Gino_Picciotto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Preti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Leonello_Raffaelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Stefano_Riccio
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Roberti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nettuno_Pino_Romualdi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Elio_Rosati
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mariano_Rumor
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Carlo_Russo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Angelo_Salizzoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Domenico_Sartor
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giacomo_Sedati
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Gabriele_Semeraro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Enrico_Nicola_Spadola
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pietro_Sponziello
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ferdinando_Storchi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Fiorentino_Sullo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renato_Tozzi_Condivi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ferdinando_Truzzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Turnaturi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Filippo_Micheli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Oscar_Luigi_Scalfaro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Vetrone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ruggero_Villa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Benigno_Zaccagnini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Amos_Zanibelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Francesco_Alliata_Di_Montereale
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Leonetto_Amadei
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Amato
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alfredo_Amatucci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pietro_Amendola
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ferdinando_Amiconi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nicola_Angelucci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Maria_Angioy
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Arcaini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Armosino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Assennato
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Gino_Baldassari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Baltaro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Salvatore_Barberi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Orazio_Barbieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vittorio_Bardini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Silvano_Baresi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Attilio_Bartole
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Basile
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Guido_Basile
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonio_Bernieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Berry
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Firmino_Bertone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Giorgio_Bettiol
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Michele_Bianco
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Lorenzo_Biasutti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Teodoro_Bigi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Bima
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Bogoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Mario_Boidi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Bartolomeo_Bolla
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Corrado_Bonfantini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Raimondo_Salvatore_Borsellino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Bottonelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Cesare_Bensi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Uberto_Breganze
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Aldo_Buzzelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Cacciatore
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pacifico_Calandrone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Sebastiano_Calasso
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Michele_Camposarcuno
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Capacchione
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renato_Cappugi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Massimo_Caprara
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonio_Carcaterra
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Caronia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Edgardo_Castelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nerino_Cavallari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vincenzo_Cavallari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alcide_Berloffa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nicola_Cavallaro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alberto_Mario_Cavallotti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Severino_Cavazzini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Domenico_Chiaramello
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Egidio_Chiarini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Claudio_Cianca
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Amerigo_Clocchiatti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Colitto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Concetti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Bruno_Corbi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giacomo_Corona
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Cotellessa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ivano_Curti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonino_Cuttitta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ferdinando_D'ambrosio
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Bersani
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Emilio_D'amore
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonio_Daniele
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonio_Dazzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Fabio_De_Felice
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Menotti_De_Francesco
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Rinaldo_Del_Bo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Carlo_Delcroix
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_De_Totto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nicolo'_Di_Bernardo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pietro_Di_Giacomo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Di_Mauro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Raffaele_Di_Nardo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Agostino_Di_Stefano_Genova
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Ducci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Loris_Biagioni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Anton_Ebner
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Arnaldo_Fabriani
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Angelo_Facchin
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pietro_Fadda
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Virgilio_Failla
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Noverino_Faletti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Augusto_Cesare_Fanelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Bruno_Fassina
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Ferrari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pierino_Luigi_Ferrari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Filosa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giosue'_Fiorentino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vittorio_Foa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Salvatore_Foderaro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Enrico_Fogliazza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alberto_Folchi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Palmiro_Foresi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Italo_Formichella
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Nicola_Foschini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Franceschini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renzo_Franzo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Matteo_Gaudioso
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Oreste_Gelmini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giusto_Geremia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonio_Giacone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Natale_Gorini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Dante_Gorreri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Dante_Graziosi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Luigi_Grezzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pietro_Grifone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Grilli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renzo_Helfer
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Gabriele_Invernizzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Alberto_Jacometti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Lami
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_L'eltore
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Stefano_Lenoci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ruggero_Lombardi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Tarcisio_Longoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Roberto_Lucifero
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Lucio_Mario_Luzzatto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovan_Battista_Madia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Clemente_Maglietta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Aristodemo_Maniera
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Pierraimondo_Manzini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vittorio_Marangone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Marenghi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Edoardo_Angelo_Martino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Anselmo_Martoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Guido_Martuscelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vittorio_Emanuele_Marzotto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Umberto_Paolo_Massola
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giancarlo_Matteotti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Crescenzo_Mazza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mario_Melloni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Natale_Menotti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Claudio_Merenda
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Silvio_Messinetti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Rocco_Minasi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Ottorino_Momoli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Silvano_Montanari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vittorino_Monte
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Vincenzo_Moscatelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Francesco_Murgia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Arrigo_Boldrini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Eugenio_Musolino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Aldo_Natoli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Italo_Nicoletto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Silvio_Ortona
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Randolfo_Pacciardi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuliano_Pajetta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Filippo_Pelosi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Petrucci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renzo_Pigni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Antonino_Pino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Mariano_Pintus
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giovanni_Battista_Pitzalis
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Renato_Quintieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,Giuseppe_Rapelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Paolo_Bonomi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Ercole_Rocchetti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Romanato
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Bartolomeo_Romano
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Paolo_Rossi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Paolo_Mario_Rossi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Salvatore_Russo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Armando_Sabatini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Raffaello_Salutari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carlo_Scarascia_Mugnozza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vito_Scarongella
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Pasquale_Schiano
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Raffaele_Sciorilli_Borrelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Guido_Secreto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Adriano_Seroni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Leonardantonio_Sforza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Renzo_Silvestri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Sodano
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Tommaso_Sorgi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Odo_Spadazzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giulio_Spallone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Speciale
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Bruno_Storti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Egidio_Sulotto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mauro_Tognoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Roberto_Tremelloni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mariano_Trombetta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Tullio_Vecchietti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carlo_Eugenio_Venegoni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Veronesi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Arturo_Viviani
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Franco_Zappa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vincenzo_Marotta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Avolio
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Enrico_Alba
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vittorio_Cecati
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alessandro_Ferretti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Domenico_Leccisi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vito_Scalia
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vinicio_Baldelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Aldo_Bozzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Luciano_De_Pascalis
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Casimiro_Vizzini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Ugo_Marchesi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Fausto_Gullo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Matteo_Agosta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alfonso_Cerreti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mario_Angelucci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Francesco_De_Vita
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Guido_Cortese
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Edoardo_D'onofrio
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Michele_Troisi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carmine_De_Martino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Salvatore_Angelo_Gitti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Filippo_Guerrieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Quirico_Baccelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Franco_Aimi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Sales
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Natale_Vasco_Jacoponi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Silvio_Ambrosini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Bernardo_Mattarella
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carlo_Cibotto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Pietro_Bucalossi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Brunetto_Bucciarelli_Ducci
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Renzo_Laconi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Raffaele_Cafiero
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Federico_Comandini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giulio_Pastore
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Pietro_Buffone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Franco_Busetto
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Babbi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Francesco_Napolitano
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alcide_Malagugini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carlo_Buzzi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alberto_Guidi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Salvatore_Sanfilippo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alberto_Simonini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Bovetti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mario_Berlinguer
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Narciso_Sciolis
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Ezio_Vigorelli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Italo_Giulio_Caiati
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Ferdinando_Tambroni_Armaroli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Terragni
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Olindo_Preziosi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Guido_Faletra
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Luigi_Caiazza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Umberto_Sannicolo'
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vincenzo_Gagliardi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Michele_De_Capua
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Natale_Di_Piazza
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giuseppe_Calabro'
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mario_Ottieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Riccardo_Fabbri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Nicola_Fasano
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Dino_Penazzato
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Gioacchino_Lauro
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Arenella
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Raffaele_Resta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Palazzolo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Fernando_Santi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Guglielmo_Schiratti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Vincenzo_Sangalli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alessandro_Canestrari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Guido_Mazzali
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Cesare_Dami
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mario_Ceravolo
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Francesco_Ferrari
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Otello_Magnani
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Raffaele_Leone
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Pietro_Germani
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Celeste_Carlo_Negarville
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Michele_Enrico_Marotta
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Gino_Beltrame
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Oreste_Villa
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Antonino_Dante
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Biagio_Ando'
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giulio_Caradonna
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Mario_Alicata
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Gaetano_Martino
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Alfredo_Cucco
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Corrado_Terranova
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Filippo_Anfuso
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Giovanni_Tonetti
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Cesare_Degli_Occhi
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Emanuele_Guerrieri
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Luciano_Romagnoli
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Umberto_Zurlini
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Luigi_Castagno
male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,Carlo_Repossi
