persona,nome,cognome,gender
http://dati.camera.it/ocd/persona.rdf/p4020,VINCENZO,MICELI,male
http://dati.camera.it/ocd/persona.rdf/p4030,SALVATORE,MICELI,male
http://dati.camera.it/ocd/persona.rdf/p4050,PIETRO,MICHELI,male
http://dati.camera.it/ocd/persona.rdf/p4060,FEDERICO PIETRO,MIGNANI,male
http://dati.camera.it/ocd/persona.rdf/p4070,GIORGIO,MILANI,male
http://dati.camera.it/ocd/persona.rdf/p4080,RAIMONDO,MILIA,male
http://dati.camera.it/ocd/persona.rdf/p40,MICHELE,ACHILLI,male
http://dati.camera.it/ocd/persona.rdf/p4100,ALDO,MIRATE,male
http://dati.camera.it/ocd/persona.rdf/p4110,GIUSEPPE,MIROGLIO,male
http://dati.camera.it/ocd/persona.rdf/p4130,KARL,MITTERDORFER,male
http://dati.camera.it/ocd/persona.rdf/p4140,CARLO,MOLE',male
http://dati.camera.it/ocd/persona.rdf/p4150,MAURIZIO,MONTI,male
http://dati.camera.it/ocd/persona.rdf/p4180,ALDO,MORO,male
http://dati.camera.it/ocd/persona.rdf/p4190,DINO,MORO,male
http://dati.camera.it/ocd/persona.rdf/p4200,GIOVANNI,MOSCA,male
http://dati.camera.it/ocd/persona.rdf/p4210,GIOVANNI,MUSOTTO,male
http://dati.camera.it/ocd/persona.rdf/p4220,ISACCO,NAHOUM,male
http://dati.camera.it/ocd/persona.rdf/p4230,GIORGIO,NAPOLITANO,male
http://dati.camera.it/ocd/persona.rdf/p4240,LORENZO,NATALI PIERUCCI BONDI,male
http://dati.camera.it/ocd/persona.rdf/p4250,ALESSANDRO,NATTA,male
http://dati.camera.it/ocd/persona.rdf/p4260,ANDREA,NEGRARI,male
http://dati.camera.it/ocd/persona.rdf/p4270,CESARINO,NICCOLAI,male
http://dati.camera.it/ocd/persona.rdf/p4280,GIUSEPPE,NICCOLAI,male
http://dati.camera.it/ocd/persona.rdf/p4300,FRANCO,NICOLAZZI,male
http://dati.camera.it/ocd/persona.rdf/p4310,ANGELO,NICOSIA,male
http://dati.camera.it/ocd/persona.rdf/p4330,GUGLIELMO,NUCCI,male
http://dati.camera.it/ocd/persona.rdf/p4350,FLAVIO,ORLANDI,male
http://dati.camera.it/ocd/persona.rdf/p4370,GIANFRANCO,ORSINI,male
http://dati.camera.it/ocd/persona.rdf/p4390,GIAN CARLO,PAJETTA,male
http://dati.camera.it/ocd/persona.rdf/p440,CARLO,BALDI,male
http://dati.camera.it/ocd/persona.rdf/p4410,FILIPPO MARIA,PANDOLFI,male
http://dati.camera.it/ocd/persona.rdf/p4440,GENNARO,PAPA,male
http://dati.camera.it/ocd/persona.rdf/p4480,ALFREDO,PAZZAGLIA,male
http://dati.camera.it/ocd/persona.rdf/p4490,MARIO,PEDINI,male
http://dati.camera.it/ocd/persona.rdf/p450,RENATO,BALLARDINI,male
http://dati.camera.it/ocd/persona.rdf/p4530,GIOVANNI,PELLICANI,male
http://dati.camera.it/ocd/persona.rdf/p4540,MICHELE,PELLICANI,male
http://dati.camera.it/ocd/persona.rdf/p4560,ERMINIO,PENNACCHINI,male
http://dati.camera.it/ocd/persona.rdf/p4590,VALENTINO,PERDONA',male
http://dati.camera.it/ocd/persona.rdf/p4600,ANTONINO,PERRONE,male
http://dati.camera.it/ocd/persona.rdf/p4610,ALESSANDRO,PERTINI,male
http://dati.camera.it/ocd/persona.rdf/p4670,ENEA,PICCINELLI,male
http://dati.camera.it/ocd/persona.rdf/p4680,GINO,PICCIOTTO,male
http://dati.camera.it/ocd/persona.rdf/p4720,GIUSEPPE,PISANU,male
http://dati.camera.it/ocd/persona.rdf/p4790,GIOVANNI,PRANDINI,male
http://dati.camera.it/ocd/persona.rdf/p4800,ROBERTO,PREARO,male
http://dati.camera.it/ocd/persona.rdf/p4810,LUIGI,PRETI,male
http://dati.camera.it/ocd/persona.rdf/p4820,FRANCESCO,PRINCIPE,male
http://dati.camera.it/ocd/persona.rdf/p4830,ERNESTO,PUCCI,male
http://dati.camera.it/ocd/persona.rdf/p4840,CALOGERO,PUMILIA,male
http://dati.camera.it/ocd/persona.rdf/p4850,ENRICO,QUARANTA,male
http://dati.camera.it/ocd/persona.rdf/p4880,LUCIANO,RADI,male
http://dati.camera.it/ocd/persona.rdf/p4890,LEONELLO,RAFFAELLI,male
http://dati.camera.it/ocd/persona.rdf/p490,DAVIDE,BARBA,male
http://dati.camera.it/ocd/persona.rdf/p4910,LEANDRO,RAMPA,male
http://dati.camera.it/ocd/persona.rdf/p4920,VINCENZO,RAUCCI,male
http://dati.camera.it/ocd/persona.rdf/p4940,GIUSEPPE,RAUTI,male
http://dati.camera.it/ocd/persona.rdf/p4950,GIUSEPPE,REALE,male
http://dati.camera.it/ocd/persona.rdf/p4960,ORONZO,REALE,male
http://dati.camera.it/ocd/persona.rdf/p4970,ALESSANDRO,REGGIANI,male
http://dati.camera.it/ocd/persona.rdf/p4980,ALFREDO,REICHLIN,male
http://dati.camera.it/ocd/persona.rdf/p50001,ANTONIO,PEPE,male
http://dati.camera.it/ocd/persona.rdf/p50005,SERGIO,CHIAMPARINO,male
http://dati.camera.it/ocd/persona.rdf/p50006,DARIO,ORTOLANO,male
http://dati.camera.it/ocd/persona.rdf/p50007,MARCO FURIO,COLOMBO,male
http://dati.camera.it/ocd/persona.rdf/p50014,GIORGIO,PANATTONI,male
http://dati.camera.it/ocd/persona.rdf/p50015,RENATO,CAMBURSANO,male
http://dati.camera.it/ocd/persona.rdf/p50016,GIORGIO,GARDIOL,male
http://dati.camera.it/ocd/persona.rdf/p50017,SERGIO,ROGNA MANASSERO ,male
http://dati.camera.it/ocd/persona.rdf/p50018,SALVATORE,BUGLIO,male
http://dati.camera.it/ocd/persona.rdf/p50023,GIUSEPPE,NIEDDA,male
http://dati.camera.it/ocd/persona.rdf/p50024,LUIGI,MASSA,male
http://dati.camera.it/ocd/persona.rdf/p50025,GIORGIO,MERLO,male
http://dati.camera.it/ocd/persona.rdf/p50027,MARIO LUCIO,BARRAL,male
http://dati.camera.it/ocd/persona.rdf/p50029,VITTORIO,VOGLINO,male
http://dati.camera.it/ocd/persona.rdf/p50030,EUGENIO,VIALE,male
http://dati.camera.it/ocd/persona.rdf/p50031,RENZO,PENNA,male
http://dati.camera.it/ocd/persona.rdf/p50032,LINO,RAVA,male
http://dati.camera.it/ocd/persona.rdf/p50033,SANDRO,DELMASTRO DELLE VEDOVE,male
http://dati.camera.it/ocd/persona.rdf/p50038,MICHELE,SAPONARA,male
http://dati.camera.it/ocd/persona.rdf/p50040,ACHILLE,SERRA,male
http://dati.camera.it/ocd/persona.rdf/p50041,GABRIELE ANGELO,PAGLIUZZI,male
http://dati.camera.it/ocd/persona.rdf/p50044,GABRIELE,CIMADORO,male
http://dati.camera.it/ocd/persona.rdf/p50045,GIOVANNI,DEODATO,male
http://dati.camera.it/ocd/persona.rdf/p50047,FRANCESCO,MONACO,male
http://dati.camera.it/ocd/persona.rdf/p50048,CARLO GIUSEPPE,STELLUTI,male
http://dati.camera.it/ocd/persona.rdf/p50051,ROBERTO,ALBONI,male
http://dati.camera.it/ocd/persona.rdf/p50052,MARCO,FUMAGALLI,male
http://dati.camera.it/ocd/persona.rdf/p50053,DARIO,RIVOLTA,male
http://dati.camera.it/ocd/persona.rdf/p50054,ROBERTO,RADICE,male
http://dati.camera.it/ocd/persona.rdf/p50056,ERCOLINO,DUILIO,male
http://dati.camera.it/ocd/persona.rdf/p50057,GIAN PAOLO,LANDI,male
http://dati.camera.it/ocd/persona.rdf/p50058,SERGIO GUIDO,FUMAGALLI,male
http://dati.camera.it/ocd/persona.rdf/p50061,FERDINANDO,TARGETTI,male
http://dati.camera.it/ocd/persona.rdf/p50062,FRANCESCO,GIORDANO,male
http://dati.camera.it/ocd/persona.rdf/p50064,VINCENZO BERARDINO,ANGELONI,male
http://dati.camera.it/ocd/persona.rdf/p50065,SABATINO,ARACU,male
http://dati.camera.it/ocd/persona.rdf/p50066,VINCENZO,CERULLI IRELLI,male
http://dati.camera.it/ocd/persona.rdf/p50067,NICOLA,CARLESI,male
http://dati.camera.it/ocd/persona.rdf/p50068,FEDERICO,ORLANDO,male
http://dati.camera.it/ocd/persona.rdf/p50069,GIUSEPPE MARIO,MOLINARI,male
http://dati.camera.it/ocd/persona.rdf/p50070,NICOLA GIOVANNI,PAGLIUCA,male
http://dati.camera.it/ocd/persona.rdf/p50071,VINCENZO,SICA,male
http://dati.camera.it/ocd/persona.rdf/p50072,DOMENICO,IZZO,male
http://dati.camera.it/ocd/persona.rdf/p50073,GIOVANNI SAVERIO,PITTELLA,male
http://dati.camera.it/ocd/persona.rdf/p50074,GIANLUIGI,SCALTRITTI,male
http://dati.camera.it/ocd/persona.rdf/p50078,PIETRO NATALE,GASPERONI,male
http://dati.camera.it/ocd/persona.rdf/p50079,GIUSEPPE,FIORONI,male
http://dati.camera.it/ocd/persona.rdf/p50080,GIANFRANCO,SARACA,male
http://dati.camera.it/ocd/persona.rdf/p50081,PIETRO FAUSTO,CAROTTI,male
http://dati.camera.it/ocd/persona.rdf/p50082,GIAN FRANCO,SCHIETROMA,male
http://dati.camera.it/ocd/persona.rdf/p50083,CESIDIO,CASINELLI,male
http://dati.camera.it/ocd/persona.rdf/p50084,LUCIO,TESTA,male
http://dati.camera.it/ocd/persona.rdf/p50085,MAURO,CUTRUFO,male
http://dati.camera.it/ocd/persona.rdf/p50086,ENNIO,PARRELLI,male
http://dati.camera.it/ocd/persona.rdf/p50087,CARLO,LEONI,male
http://dati.camera.it/ocd/persona.rdf/p50088,MASSIMO,POMPILI,male
http://dati.camera.it/ocd/persona.rdf/p50089,GIORGIO,PASETTO,male
http://dati.camera.it/ocd/persona.rdf/p50090,ENZO,CEREMIGNA,male
http://dati.camera.it/ocd/persona.rdf/p50091,DOMENICO,VOLPINI,male
http://dati.camera.it/ocd/persona.rdf/p50093,ANDREA,GUARINO,male
http://dati.camera.it/ocd/persona.rdf/p50094,PIER PAOLO,CENTO,male
http://dati.camera.it/ocd/persona.rdf/p50095,CESARE,PREVITI,male
http://dati.camera.it/ocd/persona.rdf/p50097,FABIO,CIANI,male
http://dati.camera.it/ocd/persona.rdf/p50098,ANGELO,SANTORI,male
http://dati.camera.it/ocd/persona.rdf/p50099,VINCENZO MARIA,VITA,male
http://dati.camera.it/ocd/persona.rdf/p500,PAOLO,BARBI,male
http://dati.camera.it/ocd/persona.rdf/p50102,ANTONIOGIORGIO,BENVENUTO,male
http://dati.camera.it/ocd/persona.rdf/p50104,STEFANO,LOSURDO,male
http://dati.camera.it/ocd/persona.rdf/p50105,MARIO,MASIERO,male
http://dati.camera.it/ocd/persona.rdf/p50106,LUIGI,GASTALDI,male
http://dati.camera.it/ocd/persona.rdf/p50107,UMBERTO,GIOVINE,male
http://dati.camera.it/ocd/persona.rdf/p50108,GIANNI,RISARI,male
http://dati.camera.it/ocd/persona.rdf/p4160,RENATO,MONTI,male
http://dati.camera.it/ocd/persona.rdf/p4170,DANILO,MORINI,male
http://dati.camera.it/ocd/persona.rdf/p420,ROBERTO,BALDASSARI,male
http://dati.camera.it/ocd/persona.rdf/p4290,BRUNO,NICCOLI,male
http://dati.camera.it/ocd/persona.rdf/p430,VINCENZO,BALDASSI,male
http://dati.camera.it/ocd/persona.rdf/p4320,GIUSEPPE,NOBERASCO,male
http://dati.camera.it/ocd/persona.rdf/p4340,MARCELLO,OLIVI,male
http://dati.camera.it/ocd/persona.rdf/p4360,RUGGERO,ORLANDO,male
http://dati.camera.it/ocd/persona.rdf/p4380,PIETRO,PADULA,male
http://dati.camera.it/ocd/persona.rdf/p4400,RENATO,PALUMBO,male
http://dati.camera.it/ocd/persona.rdf/p4420,LEONARDO,PANDOLFO,male
http://dati.camera.it/ocd/persona.rdf/p4430,MARIO,PANI,male
http://dati.camera.it/ocd/persona.rdf/p4450,PASQUALE,PASCARIELLO,male
http://dati.camera.it/ocd/persona.rdf/p4460,FRANCESCO,PATRIARCA,male
http://dati.camera.it/ocd/persona.rdf/p4470,VINCENZO,PAVONE,male
http://dati.camera.it/ocd/persona.rdf/p4500,EUGENIO,PEGGIO,male
http://dati.camera.it/ocd/persona.rdf/p4510,EMILIO,PEGORARO,male
http://dati.camera.it/ocd/persona.rdf/p4550,SERGIO,PELLIZZARI,male
http://dati.camera.it/ocd/persona.rdf/p4570,MAURIZIO,PENSA,male
http://dati.camera.it/ocd/persona.rdf/p4580,TOMMASO,PERANTUONO,male
http://dati.camera.it/ocd/persona.rdf/p460,RENATO,BALLARIN,male
http://dati.camera.it/ocd/persona.rdf/p4620,FRANCESCO,PETRONIO,male
http://dati.camera.it/ocd/persona.rdf/p4630,AMERIGO,PETRUCCI,male
http://dati.camera.it/ocd/persona.rdf/p4640,SERGIO,PEZZATI,male
http://dati.camera.it/ocd/persona.rdf/p4650,DOMENICO,PICA,male
http://dati.camera.it/ocd/persona.rdf/p4660,ROLANDO,PICCHIONI,male
http://dati.camera.it/ocd/persona.rdf/p4700,ENRICO,PICCONE,male
http://dati.camera.it/ocd/persona.rdf/p4710,PIETRO,PIROLO,male
http://dati.camera.it/ocd/persona.rdf/p4730,NATALE,PISICCHIO,male
http://dati.camera.it/ocd/persona.rdf/p4740,FERRUCCIO,PISONI,male
http://dati.camera.it/ocd/persona.rdf/p4750,MICHELE,PISTILLO,male
http://dati.camera.it/ocd/persona.rdf/p4760,MARIO,POCHETTI,male
http://dati.camera.it/ocd/persona.rdf/p4770,ENNIO,POMPEI,male
http://dati.camera.it/ocd/persona.rdf/p4780,GIORGIO,POSTAL,male
http://dati.camera.it/ocd/persona.rdf/p480,PASQUALE,BANDIERA,male
http://dati.camera.it/ocd/persona.rdf/p4860,NEVOL,QUERCI,male
http://dati.camera.it/ocd/persona.rdf/p4870,FAUSTO SAMUELE,QUILLERI,male
http://dati.camera.it/ocd/persona.rdf/p4900,MARINO,RAICICH,male
http://dati.camera.it/ocd/persona.rdf/p4930,FRANCESCO,RAUSA,male
http://dati.camera.it/ocd/persona.rdf/p4990,PIETRO,RENDE,male
http://dati.camera.it/ocd/persona.rdf/p50109,SERGIO,TRABATTONI,male
http://dati.camera.it/ocd/persona.rdf/p50110,RUGGERO,RUGGERI,male
http://dati.camera.it/ocd/persona.rdf/p50111,FRANCO,RAFFALDINI,male
http://dati.camera.it/ocd/persona.rdf/p50112,MASSIMO MARIA,BERRUTI,male
http://dati.camera.it/ocd/persona.rdf/p50113,FRANCESCO,MERLONI,male
http://dati.camera.it/ocd/persona.rdf/p50114,CARLO AMBROGIO,FRIGERIO,male
http://dati.camera.it/ocd/persona.rdf/p50115,GIANCARLO,GIORGETTI,male
http://dati.camera.it/ocd/persona.rdf/p50119,RENZO,TOSOLINI,male
http://dati.camera.it/ocd/persona.rdf/p50120,PAOLO,COLOMBO,male
http://dati.camera.it/ocd/persona.rdf/p50122,MARIO ALBERTO,TABORELLI,male
http://dati.camera.it/ocd/persona.rdf/p50123,UGO,PAROLO,male
http://dati.camera.it/ocd/persona.rdf/p50125,LAMBERTO,RIVA,male
http://dati.camera.it/ocd/persona.rdf/p50128,ETTORE PIETRO,PIROVANO,male
http://dati.camera.it/ocd/persona.rdf/p50129,SILVESTRO,TERZI,male
http://dati.camera.it/ocd/persona.rdf/p50130,GIACOMO,STUCCHI,male
http://dati.camera.it/ocd/persona.rdf/p50131,DIEGO ANTONIO,ALBORGHETTI,male
http://dati.camera.it/ocd/persona.rdf/p50132,PAOLO,CORSINI,male
http://dati.camera.it/ocd/persona.rdf/p50133,EMILIO,DELBONO,male
http://dati.camera.it/ocd/persona.rdf/p50134,ADRIANO,PAROLI,male
http://dati.camera.it/ocd/persona.rdf/p50135,FRANCESCO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p50136,ROBERTO GOTTARDO,FAUSTINELLI,male
http://dati.camera.it/ocd/persona.rdf/p50137,ALESSANDRO,CE',male
http://dati.camera.it/ocd/persona.rdf/p50138,DAVIDE CARLO,CAPARINI,male
http://dati.camera.it/ocd/persona.rdf/p50139,FRANCO,FRATTINI,male
http://dati.camera.it/ocd/persona.rdf/p50141,SANDRO,SCHMID,male
http://dati.camera.it/ocd/persona.rdf/p50142,LUIGI,OLIVIERI,male
http://dati.camera.it/ocd/persona.rdf/p50143,GIUSEPPE,DETOMAS,male
http://dati.camera.it/ocd/persona.rdf/p50144,MARIO,PRESTAMBURGO,male
http://dati.camera.it/ocd/persona.rdf/p50145,RINALDO,BOSCO,male
http://dati.camera.it/ocd/persona.rdf/p50146,DANIELE,FRANZ,male
http://dati.camera.it/ocd/persona.rdf/p50147,DOMENICO,PITTINO,male
http://dati.camera.it/ocd/persona.rdf/p50148,MANLIO,CONTENTO,male
http://dati.camera.it/ocd/persona.rdf/p50149,GIORGIO,REBUFFA,male
http://dati.camera.it/ocd/persona.rdf/p50150,CLAUDIO,SCAJOLA,male
http://dati.camera.it/ocd/persona.rdf/p50153,GIOVANNI EUGENIO,MARONGIU,male
http://dati.camera.it/ocd/persona.rdf/p50154,CLAUDIO,BURLANDO,male
http://dati.camera.it/ocd/persona.rdf/p50157,ALESSANDRO GIOVANNI,REPETTO,male
http://dati.camera.it/ocd/persona.rdf/p50158,NERIO,NESI,male
http://dati.camera.it/ocd/persona.rdf/p50159,PIERALFONSO,FRATTA PASINI,male
http://dati.camera.it/ocd/persona.rdf/p50160,ALBERTO,GIORGETTI,male
http://dati.camera.it/ocd/persona.rdf/p50161,LUCA ALBERTO PAOLO,BAGLIANI,male
http://dati.camera.it/ocd/persona.rdf/p50162,TIZIANO,TREU,male
http://dati.camera.it/ocd/persona.rdf/p50163,FIORENZO,DALLA ROSA,male
http://dati.camera.it/ocd/persona.rdf/p50164,DANIELE,APOLLONI,male
http://dati.camera.it/ocd/persona.rdf/p50166,CARLO,FONGARO,male
http://dati.camera.it/ocd/persona.rdf/p50167,LUIGINO MARIO,VASCON,male
http://dati.camera.it/ocd/persona.rdf/p50168,GIANANTONIO,MAZZOCCHIN,male
http://dati.camera.it/ocd/persona.rdf/p50169,PIERO,RUZZANTE,male
http://dati.camera.it/ocd/persona.rdf/p50170,SERGIO,MANZATO,male
http://dati.camera.it/ocd/persona.rdf/p50172,DINO,SCANTAMBURLO,male
http://dati.camera.it/ocd/persona.rdf/p50173,GABRIELE,FRIGATO,male
http://dati.camera.it/ocd/persona.rdf/p50174,DEMETRIO PIETRO,ERRIGO,male
http://dati.camera.it/ocd/persona.rdf/p50176,FRANCESCO,BONATO,male
http://dati.camera.it/ocd/persona.rdf/p50177,PAOLO,PERUZZA,male
http://dati.camera.it/ocd/persona.rdf/p50179,MARCELLO,BASSO,male
http://dati.camera.it/ocd/persona.rdf/p50180,LUCIANO,DUSSIN,male
http://dati.camera.it/ocd/persona.rdf/p50181,GIUSEPPE,COVRE,male
http://dati.camera.it/ocd/persona.rdf/p50182,GUIDO,DUSSIN,male
http://dati.camera.it/ocd/persona.rdf/p50183,FABIO,CALZAVARA,male
http://dati.camera.it/ocd/persona.rdf/p50184,LAMBERTO,DINI,male
http://dati.camera.it/ocd/persona.rdf/p50185,LAPO,PISTELLI,male
http://dati.camera.it/ocd/persona.rdf/p50186,GIORGIO,MALENTACCHI,male
http://dati.camera.it/ocd/persona.rdf/p50189,CORNELIO,VELTRI,male
http://dati.camera.it/ocd/persona.rdf/p50190,NATALE MARIA ALFONSO,D'AMICO,male
http://dati.camera.it/ocd/persona.rdf/p50191,ALFREDO,STRAMBI,male
http://dati.camera.it/ocd/persona.rdf/p50192,MARCO,SUSINI,male
http://dati.camera.it/ocd/persona.rdf/p50194,SAURO,SEDIOLI,male
http://dati.camera.it/ocd/persona.rdf/p50197,ROMANO,PRODI,male
http://dati.camera.it/ocd/persona.rdf/p50198,SERGIO,SABATTINI,male
http://dati.camera.it/ocd/persona.rdf/p50201,SALVATORE,BIASCO,male
http://dati.camera.it/ocd/persona.rdf/p50202,ROBERTO,GUERZONI,male
http://dati.camera.it/ocd/persona.rdf/p50204,TOMMASO,FOTI,male
http://dati.camera.it/ocd/persona.rdf/p50205,MAURIZIO,MIGLIAVACCA,male
http://dati.camera.it/ocd/persona.rdf/p50206,ROBERTO,BARBIERI,male
http://dati.camera.it/ocd/persona.rdf/p50207,RAFFAELE,CANANZI,male
http://dati.camera.it/ocd/persona.rdf/p50210,SALVATORE,PICCOLO,male
http://dati.camera.it/ocd/persona.rdf/p50211,DOMENICO,TUCCILLO,male
http://dati.camera.it/ocd/persona.rdf/p50212,UBERTO,SIOLA,male
http://dati.camera.it/ocd/persona.rdf/p50213,PAOLO,RUSSO,male
http://dati.camera.it/ocd/persona.rdf/p50217,ANIELLO,DI NARDO,male
http://dati.camera.it/ocd/persona.rdf/p50218,GIUSEPPE,PETRELLA,male
http://dati.camera.it/ocd/persona.rdf/p50220,ITALO,BOCCHINO,male
http://dati.camera.it/ocd/persona.rdf/p50221,MARIO,GAZZILLI,male
http://dati.camera.it/ocd/persona.rdf/p50222,NICOLA,COSENTINO,male
http://dati.camera.it/ocd/persona.rdf/p50223,MICHELE,ABBATE,male
http://dati.camera.it/ocd/persona.rdf/p50224,ANTONIO,MACCANICO,male
http://dati.camera.it/ocd/persona.rdf/p50226,ROBERTO,MANZIONE,male
http://dati.camera.it/ocd/persona.rdf/p50228,GENNARO,MALGIERI,male
http://dati.camera.it/ocd/persona.rdf/p50229,GIUSEPPE,FRONZUTI,male
http://dati.camera.it/ocd/persona.rdf/p50230,RAFFAELE,MAROTTA,male
http://dati.camera.it/ocd/persona.rdf/p50232,NICANDRO,MARINACCI,male
http://dati.camera.it/ocd/persona.rdf/p50233,MICHELE,RICCI,male
http://dati.camera.it/ocd/persona.rdf/p50236,ALFREDO,MANTOVANO,male
http://dati.camera.it/ocd/persona.rdf/p50239,VITTORIO,ANGELICI,male
http://dati.camera.it/ocd/persona.rdf/p50240,GIANCARLO,CITO,male
http://dati.camera.it/ocd/persona.rdf/p50241,UGO,MALAGNINO,male
http://dati.camera.it/ocd/persona.rdf/p50242,ROCCO,MAGGI,male
http://dati.camera.it/ocd/persona.rdf/p50243,PAOLO,RUBINO,male
http://dati.camera.it/ocd/persona.rdf/p50244,ANTONIO,LORUSSO,male
http://dati.camera.it/ocd/persona.rdf/p50245,GIANNICOLA,SINISI,male
http://dati.camera.it/ocd/persona.rdf/p50246,ERMANNO,IACOBELLIS,male
http://dati.camera.it/ocd/persona.rdf/p50247,GIUSEPPE,ROSSIELLO,male
http://dati.camera.it/ocd/persona.rdf/p50248,GIOVANNI,DIVELLA,male
http://dati.camera.it/ocd/persona.rdf/p50249,ROSARIO  ANTONIO,POLIZZI,male
http://dati.camera.it/ocd/persona.rdf/p50250,DONATO,BRUNO,male
http://dati.camera.it/ocd/persona.rdf/p50251,COSIMO,FAGGIANO,male
http://dati.camera.it/ocd/persona.rdf/p50252,LUIGI,VITALI,male
http://dati.camera.it/ocd/persona.rdf/p50254,FRANCESCO,FINO,male
http://dati.camera.it/ocd/persona.rdf/p50256,ALDO,BRANCATI,male
http://dati.camera.it/ocd/persona.rdf/p50257,PAOLO,PALMA,male
http://dati.camera.it/ocd/persona.rdf/p50258,GIUSEPPE,GALATI,male
http://dati.camera.it/ocd/persona.rdf/p50259,MASSIMO,MAURO,male
http://dati.camera.it/ocd/persona.rdf/p50260,ROCCO ANTONIO,GAETANI,male
http://dati.camera.it/ocd/persona.rdf/p50262,DOMENICO PAOLO,ROMANO CARRATELLI,male
http://dati.camera.it/ocd/persona.rdf/p50265,GIOVANNI,FILOCAMO,male
http://dati.camera.it/ocd/persona.rdf/p50267,ARMANDO,VENETO,male
http://dati.camera.it/ocd/persona.rdf/p50268,MASSIMO,GRILLO,male
http://dati.camera.it/ocd/persona.rdf/p50269,SALVATORE,GIACALONE,male
http://dati.camera.it/ocd/persona.rdf/p50272,GASPARE,GIUDICE,male
http://dati.camera.it/ocd/persona.rdf/p50274,CARMELO,CARRARA,male
http://dati.camera.it/ocd/persona.rdf/p50279,FILIPPO,MISURACA,male
http://dati.camera.it/ocd/persona.rdf/p50280,GIUSEPPE,AMATO,male
http://dati.camera.it/ocd/persona.rdf/p50281,ANTONINO,MANGIACAVALLO,male
http://dati.camera.it/ocd/persona.rdf/p50282,FRANCESCO,STAGNO D'ALCONTRES,male
http://dati.camera.it/ocd/persona.rdf/p50283,GAETANO,RABBITO,male
http://dati.camera.it/ocd/persona.rdf/p50284,MICHELE RENATO,CAPPELLA,male
http://dati.camera.it/ocd/persona.rdf/p50285,ANTONIO,BORROMETI,male
http://dati.camera.it/ocd/persona.rdf/p50286,GIOVANNI BATTISTA,CARUANO,male
http://dati.camera.it/ocd/persona.rdf/p50287,PAOLO,CUCCU,male
http://dati.camera.it/ocd/persona.rdf/p50288,GIOVANNI,MARRAS,male
http://dati.camera.it/ocd/persona.rdf/p50289,GIUSEPPE,ALEFFI,male
http://dati.camera.it/ocd/persona.rdf/p50291,SALVATORE,CHERCHI,male
http://dati.camera.it/ocd/persona.rdf/p50292,SALVATORE,LADU,male
http://dati.camera.it/ocd/persona.rdf/p50293,ANTONIO,ATTILI,male
http://dati.camera.it/ocd/persona.rdf/p50294,FRANCESCO,CARBONI,male
http://dati.camera.it/ocd/persona.rdf/p50295,PAOLO,MANCA,male
http://dati.camera.it/ocd/persona.rdf/p50304,GIULIO,SAVELLI,male
http://dati.camera.it/ocd/persona.rdf/p50307,CESARE,RIZZI,male
http://dati.camera.it/ocd/persona.rdf/p50308,LEONE,DELFINO,male
http://dati.camera.it/ocd/persona.rdf/p50309,PIERO,MELOGRANI,male
http://dati.camera.it/ocd/persona.rdf/p5030,STEFANO,RICCIO,male
http://dati.camera.it/ocd/persona.rdf/p50310,GAETANO,RASI,male
http://dati.camera.it/ocd/persona.rdf/p50311,TERESIO,DELFINO,male
http://dati.camera.it/ocd/persona.rdf/p50314,LUCIO,COLLETTI,male
http://dati.camera.it/ocd/persona.rdf/p50315,PAOLO,RICCIOTTI,male
http://dati.camera.it/ocd/persona.rdf/p50316,PIETRO,ARMANI,male
http://dati.camera.it/ocd/persona.rdf/p50318,MICAEL,SALVATI,male
http://dati.camera.it/ocd/persona.rdf/p50320,PAOLO,ARMAROLI,male
http://dati.camera.it/ocd/persona.rdf/p50321,STEFANO,BASTIANONI,male
http://dati.camera.it/ocd/persona.rdf/p50322,FILIPPO,BERSELLI,male
http://dati.camera.it/ocd/persona.rdf/p50323,ANTONIO,BOCCIA,male
http://dati.camera.it/ocd/persona.rdf/p50333,UMBERTO,CHINCARINI,male
http://dati.camera.it/ocd/persona.rdf/p50334,FRANCO,CHIUSOLI,male
http://dati.camera.it/ocd/persona.rdf/p50336,PIERLUIGI,COPERCINI,male
http://dati.camera.it/ocd/persona.rdf/p50337,GIOVANNI,CREMA,male
http://dati.camera.it/ocd/persona.rdf/p50338,GIOVANNI,DELL'ELCE,male
http://dati.camera.it/ocd/persona.rdf/p50339,ANTONIO,DI BISCEGLIE,male
http://dati.camera.it/ocd/persona.rdf/p50340,FRANCESCO,DI COMITE,male
http://dati.camera.it/ocd/persona.rdf/p50342,GIUSEPPE MARCO,FOLLINI,male
http://dati.camera.it/ocd/persona.rdf/p50343,PIETRO,FONTANINI,male
http://dati.camera.it/ocd/persona.rdf/p50344,ALBERTO GIORGIO,GAGLIARDI,male
http://dati.camera.it/ocd/persona.rdf/p50345,ALESSANDRO,GALEAZZI,male
http://dati.camera.it/ocd/persona.rdf/p50347,ANTONINO,GAZZARA,male
http://dati.camera.it/ocd/persona.rdf/p50348,PIETRO,GIANNATTASIO,male
http://dati.camera.it/ocd/persona.rdf/p50349,PASQUALE,GIULIANO,male
http://dati.camera.it/ocd/persona.rdf/p50351,ANTONINO,LO PRESTI,male
