Persona,gender,graduated
Iacopo_Venier,male,yes
Simone_Baldelli,male,yes
Americo_Porfidia,male,yes
Marco_Beltrandi,male,yes
Ferdinando_Benito_Pignataro,male,yes
Andrea_Ricci,male,yes
Paolo_Cacciari,male,yes
Marco_Cappato,male,yes
Francesco_Maria_Giro,male,yes
Rodolfo_Giuliano_Viola,male,yes
Giorgio_Calo',male,yes
Carlo_Monguzzi,male,yes
Federico_Testa,male,yes
Roberto_Soffritti,male,yes
Gian_Luca_Galletti,male,yes
Luciano_D'ulizia,male,yes
Pietro_Marcazzan,male,yes
Alberto_Burgio,male,yes
Ivano_Strizzolo,male,yes
Antonio_Borghesi,male,yes
Leonardo_Martinello,male,yes
Giuseppe_Astore,male,yes
Daniele_Farina,male,yes
Carlo_Costantini,male,yes
Giuseppe_Ossorio,male,yes
Lucio_Barani,male,yes
Tommaso_Pellegrino,male,yes
Cosimo_Mele,male,yes
Francesco_Napoletano,male,yes
Domenico_Lomelo,male,yes
Aurelio_Salvatore_Misiti,male,yes
Massimo_Garavaglia,male,yes
Lorenzo_Bodega,male,yes
Salvatore_Raiti,male,yes
Maurizio_Fugatti,male,yes
Federico_Palomba,male,yes
Alberto_Filippi,male,yes
Luigi_Bobba,male,yes
Francesco_Divella,male,yes
Vincenzo_Taddei,male,yes
Luigi_Nicolais,male,yes
Giovanni_Cuperlo,male,yes
Stefano_Pedica,male,yes
Gino_Sperandio,male,yes
Francesco_Amendola,male,yes
Pietro_Rao,male,yes
Matteo_Colaninno,male,yes
Francesco_Aracri,male,yes
Matteo_Mecacci,male,yes
Fulvio_Follegot,male,yes
Massimo_Enrico_Corsaro,male,yes
Raffaello_Vignali,male,yes
Marco_Giovanni_Reguzzoni,male,yes
Nicola_Molteni,male,yes
Roberto_Speciale,male,yes
Pietro_Laffranco,male,yes
Carlo_Emanuele_Trappolino,male,yes
Giancarlo_Lehner,male,yes
Marco_Marsilio,male,yes
Mario_Perani,male,yes
Giuseppe_Pisicchio,male,yes
Sandro_Principe,male,yes
Aldo_Gabriele_Renzulli,male,yes
Vito_Riggio,male,yes
Angelino_Rojch,male,yes
Raffaele_Rotiroti,male,yes
Giovanni_Russo_Spena,male,yes
Giancarlo_Salvoldi,male,yes
Niccolo'_Grassi_Bertazzi,male,yes
Francesco_Bruno,male,yes
Enrico_Gasbarra,male,yes
Renzo_Carella,male,yes
Marco_Mario_Milanese,male,yes
Roberto_Morassut,male,yes
Marco_Pugliese,male,yes
Giovanni_Battista_Bachelet,male,yes
Maurizio_Iapicca,male,yes
Marcello_Di_Caterina,male,yes
Pier_Fausto_Recchia,male,yes
Gerardo_Soglia,male,yes
Jean_Leonard_Touadi,male,yes
Alfonso_Papa,male,yes
Guglielmo_Vaccaro,male,yes
Pasquale_Ciriello,male,yes
Andrea_Sarubbi,male,yes
Eugenio_Mazzarella,male,yes
Fulvio_Bonavitacola,male,yes
Stefano_Graziano,male,yes
Alessandro_Ruben,male,yes
Matteo_Bragantini,male,yes
Massimo_Bitonci,male,yes
Roberto_Rao,male,yes
Massimo_Calearo_Ciman,male,yes
Settimo_Nizzi,male,yes
Giancarlo_Mazzuca,male,yes
Giulio_Calvisi,male,yes
Giuliano_Cazzola,male,yes
Guido_Salvatore_Melis,male,yes
Alessandro_Bratti,male,yes
Gianluca_Benamati,male,yes
Maurizio_Bianconi,male,yes
Gabriele_Toccafondi,male,yes
Franco_Gidoni,male,yes
Renato_Brunetta,male,yes
Fabio_Gava,male,yes
Antonio_Distaso,male,yes
Francesco_Paolo_Sisto,male,yes
Salvatore_Misuraca,male,yes
Alberto_Losacco,male,yes
Francesco_Boccia,male,yes
Vincenzo_Antonio_Fontana,male,yes
Dario_Ginefra,male,yes
Pierfelice_Zazzera,male,yes
Aldo_Di_Biagio,male,yes
Fabio_Porta,male,yes
Santo_Domenico_Versace,male,yes
Umberto_Scapagnini,male,yes
Benedetto_Fabio_Granata,male,yes
Maurizio_Scelli,male,yes
Antonino_Minardo,male,yes
Vincenzo_Gibiino,male,yes
Francantonio_Genovese,male,yes
Marco_Causi,male,yes
Ignazio_Abrignani,male,yes
Claudio_Barbaro,male,yes
Antonio_Cuomo,male,yes
Roberto_Cassinelli,male,yes
Renato_Farina,male,yes
Nicola_Formichella,male,yes
Antonino_Foti,male,yes
Benedetto_Francesco_Fucci,male,yes
Vincenzo_Garofalo,male,yes
Rocco_Giuseppe_Moles,male,yes
Giovanni_Carlo_Francesco_Mottola,male,yes
Carlo_Nola,male,yes
Alessandro_Saro_Alfonso_Pagano,male,yes
Nunzio_Francesco_Testa,male,yes
Roberto_Occhiuto,male,yes
Michele_Scandroglio,male,yes
Salvatore_Torrisi,male,yes
Daniele_Toto,male,yes
Paolo_Vella,male,yes
Francesco_Barbato,male,yes
Massimiliano_Fedriga,male,yes
Alberto_Torazzi,male,yes
David_Favia,male,yes
Ignazio_Messina,male,yes
Carlo_Monai,male,yes
Antonio_Palagiano,male,yes
Gaetano_Porcino,male,yes
Luca_Rodolfo_Paolini,male,yes
Domenico_Scilipoti,male,yes
Elio_Vittorio_Belcastro,male,yes
Arturo_Iannaccone,male,yes
Fabrizio_Di_Stefano,male,yes
Guido_Galperti,male,yes
Cosimo_Latronico,male,yes
Piero_Longo,male,yes
Francesco_Sanna,male,yes
Carlo_Sarro,male,yes
Paolo_Tancredi,male,yes
Augusto_Di_Stanislao,male,yes
Giacomo_Terranova,male,yes
Mario_Marino_Guadalupi,male,yes
Edoardo_Rixi,male,yes
Marco_Maggioni,male,yes
Vincenzo_D'anna,male,yes
Deodato_Scanderebech,male,yes
Luigi_Muro,male,yes
Sandro_Oliveri,male,yes
Mario_Catania,male,yes
Renato_Balduzzi,male,yes
Simone_Andrea_Crolla,male,yes
Mario_Adinolfi,male,yes
Giuseppe_Vatinno,male,yes
Ezio_Zani,male,yes
Francesco_Verducci,male,yes
Giuseppe_Santonastaso,male,yes
Stefano_Borghesi,male,yes
Paolo_Vitelli,male,yes
Alberto_Bombassei,male,yes
Giovanni_Monchiero,male,yes
Italico_Santoro,male,yes
Gregorio_Gitti,male,yes
Ferdinando_Alberti,male,yes
Girgis_Sorial,male,yes
Carlo_Dell'aringa,male,yes
Ernesto_Preziosi,male,yes
Alfredo_Bazoli,male,yes
Giuseppe_Guerini,male,yes
Gian_Mario_Fragomeli,male,yes
Angelo_Senaldi,male,yes
Edoardo_Patriarca,male,yes
Andrea_Giorgis,male,yes
Umberto_D'ottavio,male,yes
Davide_Mattiello,male,yes
Albrecht_Plangger,male,yes
Daniel_Alfreider,male,yes
Manfred_Schullian,male,yes
Michele_Nicoletti,male,yes
Andrea_Mazziotti_Di_Celso,male,yes
Riccardo_Fraccaro,male,yes
Alberto_Zolezzi,male,yes
Danilo_Toninelli,male,yes
Paolo_Alli,male,yes
Mattia_Fantinati,male,yes
Tancredi_Turco,male,yes
Alan_Ferrari,male,yes
Giuseppe_Stefano_Quintarelli,male,yes
Lorenzo_Guerini,male,yes
Filippo_Busin,male,yes
Federico_Ginato,male,yes
Diego_Crivellari,male,yes
Filippo_Crimi',male,yes
Emanuele_Prataviera,male,yes
Enrico_Zanetti,male,yes
Marco_Da_Villa,male,yes
Federico_D'inca',male,yes
Giorgio_Zanin,male,yes
Emanuele_Cozzolino,male,yes
Giorgio_Brandolin,male,yes
Paolo_Coppola,male,yes
Gian_Luigi_Gigli,male,yes
Filippo_Gallinella,male,yes
Giampiero_Giulietti,male,yes
Carlo_Galli,male,yes
Fabio_Melilli,male,yes
Marco_Meloni,male,yes
Luca_Pastorino,male,yes
Franco_Vazio,male,yes
Federico_Fauttilli,male,yes
Massimiliano_Bernini,male,yes
Enzo_Lattuca,male,yes
Danilo_Leva,male,yes
Sergio_Boccadutri,male,yes
Piergiorgio_Carrescia,male,yes
Paolo_Petrini,male,yes
Massimo_Scalia,male,yes
Renato_Strada,male,yes
Enrico_Testa,male,yes
Gaetano_Vairo,male,yes
Luigi_Gui,male,yes
Alfredo_Vito,male,yes
Antonino_Gullotti,male,yes
Fabio_Perinei,male,yes
Gaetano_Nino_Colucci,male,yes
Ennio_Grassi,male,yes
Aristide_Gunnella,male,yes
Francesco_D'onofrio,male,yes
Raffaele_Farigu,male,yes
Carmine_Santo_Patarino,male,yes
Pietro_Ingrao,male,yes
Claudio_Taverna,male,yes
Giovanni_Paciullo,male,yes
Ernesto_Abaterusso,male,yes
Salvatore_Abbruzzese,male,yes
Giovanni_Carlo_Acciaro,male,yes
Stefano_Aimone_Prina,male,yes
Giuseppe_Maria_Ayala,male,yes
Renato_Albertini,male,yes
Giuseppe_Aloise,male,yes
Giovanni_Alterio,male,yes
Gian_Franco_Anedda,male,yes
Uber_Anghinoni,male,yes
Giovanni_Francesco_Antoci,male,yes
Giovanni_Bacciardi,male,yes
Enzo_Balocchi,male,yes
Augusto_Battaglia,male,yes
Stefano_Berni,male,yes
Paolo_Bertezzolo,male,yes
Gianfranco_Bettin,male,yes
Vincenzo_Bianco,male,yes
Giuseppe_Bicocchi,male,yes
Alessandro_Di_Battista,male,yes
Adriano_Zaccagnini,male,yes
Mario_Marazziti,male,yes
Domenico_Rossi,male,yes
Stefano_Fassina,male,yes
Umberto_Marroni,male,yes
Salvatore_Matarrese,male,yes
Gaetano_Piepoli,male,yes
Ettore_Guglielmo_Epifani,male,yes
Giuseppe_D'ambrosio,male,yes
Giuseppe_L'abbate,male,yes
Diego_De_Lorenzis,male,yes
Giuseppe_Brescia,male,yes
Marco_Di_Lello,male,yes
Leonardo_Impegno,male,yes
Alberto_Pagani,male,yes
Francesco_Cariello,male,yes
Nicola_Fratoianni,male,yes
Antonio_Matarrelli,male,yes
Roberto_Fico,male,yes
Salvatore_Micillo,male,yes
Francesco_Cassano,male,yes
Luigi_Gallo,male,yes
Massimo_Bray,male,yes
Antonio_Decaro,male,yes
Angelo_Tofalo,male,yes
Carlo_Sibilia,male,yes
Girolamo_Pisano,male,yes
Michele_Pelillo,male,yes
Antimo_Cesaro,male,yes
Ivan_Scalfarotto,male,yes
Paolo_Gandolfi,male,yes
Simone_Valiante,male,yes
Angelo_Rughetti,male,yes
Luigi_Famiglietti,male,yes
Rocco_Palese,male,yes
Gianfranco_Giovanni_Chiarelli,male,yes
Matteo_Dall'osso,male,yes
Vittorio_Ferraresi,male,yes
Roberto_Speranza,male,yes
Paolo_Bernini,male,yes
Enrico_Borghi,male,yes
Francesco_Bonifazi,male,yes
Mariano_Rabino,male,yes
Davide_Crippa,male,yes
Pierpaolo_Vargiu,male,yes
Mirko_Busto,male,yes
Andrea_Vallascas,male,yes
Gianluca_Vacca,male,yes
Andrea_Colletti,male,yes
Giulio_Cesare_Sottanelli,male,yes
Antonio_Castricone,male,yes
Tommaso_Curro',male,yes
Michele_Piras,male,yes
Giuseppe_Lauricella,male,yes
Giorgio_Guerrini,male,yes
Samuele_Segoni,male,yes
Sebastiano_Barbanti,male,yes
Andrea_Manciulli,male,yes
Luca_Lotti,male,yes
Alfredo_D'attorre,male,yes
Demetrio_Battaglia,male,yes
Ernesto_Magorno,male,yes
Bruno_Censore,male,yes
Matteo_Biffoni,male,yes
Dario_Parrini,male,yes
Luigi_Dallai,male,yes
Giampaolo_Galli,male,yes
David_Ermini,male,yes
Edoardo_Fanucci,male,yes
Federico_Gelli,male,yes
Matteo_Mauri,male,yes
Andrea_Romano,male,yes
Francesco_Laforgia,male,yes
Paolo_Cova,male,yes
Roberto_Rampi,male,yes
Ernesto_Carbone,male,yes
Luca_Squeri,male,yes
Stefano_Dambruoso,male,yes
Gianfranco_Librandi,male,yes
Vincenzo_Caso,male,yes
Manlio_Di_Stefano,male,yes
Daniele_Pesco,male,yes
Alessio_Tacconi,male,yes
Mario_Alejandro_Borghese,male,yes
Fabio_Lavagno,male,yes
Bruno_Archi,male,yes
Luigi_Lacquaniti,male,yes
Florian_Kronbichler,male,yes
Alessandro_Zan,male,yes
Giulio_Marcon,male,yes
Stefano_Quaranta,male,yes
Giovanni_Paglia,male,yes
Giuseppe_De_Mita,male,yes
Pasquale_Maietta,male,yes
Filiberto_Zaratti,male,yes
Arcangelo_Sannicandro,male,yes
Veniero_Accreman,male,yes
Mauro_Ianniello,male,yes
Lino_Innocenti,male,yes
Attilio_Iozzelli,male,yes
Gino_Ippolito,male,yes
Lorenzo_Isgro',male,yes
Vittorio_Korach,male,yes
Mario_Artali,male,yes
Antonio_Laforgia,male,yes
Giuseppe_La_Loggia,male,yes
Giorgio_La_Malfa,male,yes
Giovanni_Bonomo,male,yes
Mario_Borghezio,male,yes
Francesco_Borgia,male,yes
Gian_Mauro_Borsano,male,yes
Ugo_La_Malfa,male,yes
Antonino_Buttitta,male,yes
Rocco_Francesco_Caccavari,male,yes
Roberto_Calderoli,male,yes
Stefano_Caldoro,male,yes
Valerio_Calzolaio,male,yes
Vassili_Campatelli,male,yes
Antonio_Cancian,male,yes
Clemente_Carta,male,yes
Giorgio_Carta,male,yes
Cosimo_Casilli,male,yes
Sergio_Castellaneta,male,yes
Roberto_Castelli,male,yes
Emidio_Casula,male,yes
Tiberio_Cecere,male,yes
Fabrizio_Cesetti,male,yes
Massimo_Chiaventi,male,yes
Nicola_Colaianni,male,yes
Domenico_Comino,male,yes
Giulio_Conti,male,yes
Calogero_Corrao,male,yes
Giovanni_Correnti,male,yes
Robinio_Costi,male,yes
Fernando_Dalla_Chiesa,male,yes
Alessandro_Dalla_Via,male,yes
Lino_De_Benetti,male,yes
Umberto_Del_Basso_De_Caro,male,yes
Fabio_Dosi,male,yes
Vito_Lattanzio,male,yes
Fabio_Evangelisti,male,yes
Giovanni_Giuseppe_Claudio_Fava,male,yes
Romano_Ferrauto,male,yes
Enrico_Ferri,male,yes
Francesco_Formenti,male,yes
Salvatore_Lauricella,male,yes
Marco_Formentini,male,yes
Claudio_Frontini,male,yes
Severino_Galante,male,yes
Alfredo_Galasso,male,yes
Domenico_Galbiati,male,yes
Giuseppe_Gambale,male,yes
Carlo_Amedeo_Giovanardi,male,yes
Vito_Gnutti,male,yes
Gaetano_Grasso,male,yes
Galileo_Guidi,male,yes
Francesco_Paolo_Iannuzzi,male,yes
Berardino_Impegno,male,yes
Antonio_Iodice,male,yes
Eugenio_Jannelli,male,yes
Antonio_La_Gloria,male,yes
Bruno_Landi,male,yes
Angelo_La_Russa,male,yes
Ignazio_Benito_Maria_La_Russa,male,yes
Fede_Latronico,male,yes
Marcello_Luigi_Lazzati,male,yes
Federico_Guglielmo_Lento,male,yes
Mario_Lettieri,male,yes
Luigi_Lucarelli,male,yes
Raimondo_Luigi_Bruno_Maira,male,yes
Gianmarco_Mancini,male,yes
Ferdinando_Margutti,male,yes
Franco_Marini,male,yes
Luigi_Marino,male,yes
Roberto_Ernesto_Maroni,male,yes
Alfonso_Martucci,male,yes
Pietro_Mastranzo,male,yes
Generoso_Melilla,male,yes
Giovanni_Meo_Zilio,male,yes
Pietro_Mita,male,yes
Enrico_Modigliani,male,yes
Gianfranco_Morgando,male,yes
Gabriele_Mori,male,yes
Fabio_Mussi,male,yes
Luigi_Negri,male,yes
Rosario_Antonino_Nicolosi,male,yes
Gianfranco_Maria_Eugenio_Occhipinti,male,yes
Leoluca_Orlando,male,yes
Gabriele_Ostinelli,male,yes
Fabio_Padovan,male,yes
Santino_Pagano,male,yes
Roberto_Paggini,male,yes
Mauro_Paissan,male,yes
Carlo_Palermo,male,yes
Antonio_Pappalardo,male,yes
Nicola_Pasetto,male,yes
Alfonso_Pecoraro_Scanio,male,yes
Corrado_Arturo_Peraboni,male,yes
Vincenzo_Perrone,male,yes
Pierluigi_Petrini,male,yes
Roberto_Pinza,male,yes
Claudio_Pioli,male,yes
Giovanni_Polidoro,male,yes
Francesco_Polizio,male,yes
Mauro_Polli,male,yes
Fulco_Pratesi,male,yes
Fiorello_Provera,male,yes
Remo_Ratto,male,yes
Marco_Ravaglioli,male,yes
Mario_Rigo,male,yes
Arcangelo_Lobianco,male,yes
Paolo_Romeo,male,yes
Guglielmo_Rositani,male,yes
Luigi_Rossi,male,yes
Antonio_Ruberti,male,yes
Ivo_Russo,male,yes
Marco_Fabio_Sartori,male,yes
Riccardo_Sartoris,male,yes
Antonio_Fabio_Maria_Scavone,male,yes
Vittorio_Sgarbi,male,yes
Giancarlo_Sitra,male,yes
Giuseppe_Soriero,male,yes
Francesco_Speranza,male,yes
Bruno_Tabacci,male,yes
Riccardo_Lombardi,male,yes
Raffaele_Tiscar,male,yes
Paolo_Tuffi,male,yes
Lanfranco_Turci,male,yes
Sauro_Turroni,male,yes
Salvatore_Varriale,male,yes
Nicola_Vendola,male,yes
Elio_Vito,male,yes
Giovanni_Lamanna,male,yes
Nicola_Lapenta,male,yes
Pio_La_Torre,male,yes
Renato_Ascari_Raccagni,male,yes
Vito_Vittorio_Lenoci,male,yes
Silvio_Leonardi,male,yes
Nicola_Lettieri,male,yes
Pietro_Lezzi,male,yes
Salvatore_Lima,male,yes
Ettore_Lindner,male,yes
Franco_Assante,male,yes
Giovanni_Lombardi,male,yes
Guido_Lo_Porto,male,yes
Giampaolo_Vittorio_Elio_D'andrea,male,yes
Luca_Antonio_Cangemi,male,yes
Antonino_Borruso,male,yes
Lorenzo_Acquarone,male,yes
Ferdinando_Adornato,male,yes
Andrea_Agnaletti,male,yes
Mauro_Agostini,male,yes
Giovanni_Alemanno,male,yes
Francesco_Aloisio,male,yes
Francesco_Maria_Amoruso,male,yes
Paolo_Arata,male,yes
Giuseppe_Arlacchi,male,yes
Luca_Azzano_Cantarutti,male,yes
Mario_Baccini,male,yes
Giacomo_Baiamonte,male,yes
Guido_Baldo_Baldi,male,yes
Edouard_Ballaman,male,yes
Giuseppe_Antonio_Barbieri,male,yes
Francesco_Michele_Barra,male,yes
Domenico_Antonio_Basile,male,yes
Giuseppe_Lupis,male,yes
Emanuele_Basile,male,yes
Vincenzo_Basile,male,yes
Giovanni_Battafarano,male,yes
Paolo_Becchetti,male,yes
Domenico_Benedetti_Valentini,male,yes
Alessandro_Bergamo,male,yes
Silvio_Berlusconi,male,yes
Giorgio_Bernini,male,yes
Maurizio_Bertucci,male,yes
Giovanni_Bianchi,male,yes
Angelo_Antonio_Blanco,male,yes
Flavio_Bonafini,male,yes
Sebastiano_Giacomo_Bongiorno,male,yes
Francesco_Bonito,male,yes
Nicola_Bono,male,yes
Giuseppe_Bonomi,male,yes
Fabrizio_Felice_Bracco,male,yes
Gian_Piero_Broglia,male,yes
Siegfried_Brugger,male,yes
Rocco_Buttiglione,male,yes
Francesco_Calvanese,male,yes
Gabriele_Calvi,male,yes
Cristoforo_Canavese,male,yes
Riccardo_Canesi,male,yes
Francesco_Maria_Capitaneo,male,yes
Onorio_Antonio_Carlesimo,male,yes
Franco_Cardiello,male,yes
Antonino_Carrara,male,yes
Enzo_Caruso,male,yes
Mario_Caruso,male,yes
Francesco_Cascio,male,yes
Flavio_Giovanni_Caselli,male,yes
Giovanni_Castellani,male,yes
Enrico_Cavaliere,male,yes
Ugo_Cecconi,male,yes
Roberto_Ceresa,male,yes
Antonio_Cherio,male,yes
Salvatore_Cicu,male,yes
Vincenzo_Ciruzzi,male,yes
Sergio_Cola,male,yes
Edro_Colombini,male,yes
Elio_Colosimo,male,yes
Gianfranco_Conte,male,yes
Carlo_Conti,male,yes
Rocco_Crimi,male,yes
Franco_Danieli,male,yes
Mario_Soldani,male,yes
Giacomo_De_Ghislanzoni_Cardoli,male,yes
Giovanni_De_Murtas,male,yes
Gabriele_De_Rosa,male,yes
Michele_Del_Gaudio,male,yes
Fabrizio_Del_Noce,male,yes
Antonio_Del_Prete,male,yes
Raffaele_Della_Valle,male,yes
Salvatore_Dell'utri,male,yes
Flavio_Devetag,male,yes
Angelo_Raffaele_Devicienti,male,yes
Fabio_Claudio_Di_Capua,male,yes
Giovanni_Di_Fonzo,male,yes
Giuseppe_Di_Lello_Finuoli,male,yes
Alberto_Di_Luca,male,yes
Pietro_Di_Muccio,male,yes
Giovanni_Di_Stasi,male,yes
Lorenzo_Diana,male,yes
Oscar_Mammi',male,yes
Oliviero_Diliberto,male,yes
Leonardo_Domenici,male,yes
Vittorio_Dotti,male,yes
Leopoldo_Elia,male,yes
Benito_Falvo,male,yes
Piero_Franco_Fassino,male,yes
Enrico_Manca,male,yes
Giovanni_Ferrante,male,yes
Romano_Filippi,male,yes
Antonio_Fonnesu,male,yes
Rolando_Fontan,male,yes
Giuseppe_Forestiere,male,yes
Vincenzo_Fragala',male,yes
Vito_Fumagalli,male,yes
Giancarlo_Galan,male,yes
Giacomo_Galli,male,yes
Luciano_Galliani,male,yes
Giacomo_Garra,male,yes
Mario_Gatto,male,yes
Franco_Gerardini,male,yes
Luigi_Giacco,male,yes
Giacomo_Mancini,male,yes
Andrea_Angelo_Gibelli,male,yes
Ludovico_Maria_Gilberti,male,yes
Andrea_Gissi,male,yes
Luigi_Giugni,male,yes
Giuseppe_Giulietti,male,yes
Vincenzo_Mancini,male,yes
Giuseppe_Greco,male,yes
Tullio_Grimaldi,male,yes
Renzo_Gubert,male,yes
Furio_Gubetti,male,yes
Antonio_Guidi,male,yes
Enrico_Hüllweck,male,yes
Carmelo_Incorvaia,male,yes
Enrico_Indelli,male,yes
Giancarlo_Innocenzi_Botti,male,yes
Giorgio_Jannone,male,yes
Pasquale_La_Cerra,male,yes
Saverio_La_Grua,male,yes
Francesco_La_Saponara,male,yes
Alberto_La_Volpe,male,yes
Giuseppe_Azzaro,male,yes
Lelio_Lantella,male,yes
Giuseppe_Lazzarini,male,yes
Alberto_Lembo,male,yes
Silvestre_Saverio_Liotta,male,yes
Francesco_Paolo_Liuzzi,male,yes
Domenico_Lo_Jucco,male,yes
Vittorio_Giovanni_Lodolo_D'oria,male,yes
Raulle_Lovisoni,male,yes
Raffaello_Lospinoso_Severini,male,yes
Primo_Lucchesi,male,yes
Roberto_Lucifredi,male,yes
Enzo_Luraschi,male,yes
Giuseppe_Macchiavelli,male,yes
Desiderio_Maggioni,male,yes
Terenzio_Magliano,male,yes
Domenico_Magri',male,yes
Giovanni_Francesco_Malagodi,male,yes
Alberto_Malagugini,male,yes
Antonio_Mancini,male,yes
Clemente_Manco,male,yes
Domenico_Luca',male,yes
Francesco_Paolo_Lucchese,male,yes
Nicola_Magrone,male,yes
Lucio_Malan,male,yes
Giancarlo_Maurizio_Malvestito,male,yes
Valerio_Malvezzi,male,yes
Francesco_Manganelli,male,yes
Valentino_Manzoni,male,yes
Antonio_Marano,male,yes
Giovanni_Marino,male,yes
Antonio_Martino,male,yes
Antonio_Martusciello,male,yes
Domenico_Maselli,male,yes
Mario_Masini,male,yes
Piergiorgio_Massidda,male,yes
Riccardo_Mastrangeli,male,yes
Vincenzo_Mattina,male,yes
Antonio_Mazzocchi,male,yes
Giovanni_Mealli,male,yes
Francesco_Giovanni_Maria_Mele,male,yes
Alessandro_Meluzzi,male,yes
Roberto_Menia,male,yes
Alfredo_Meocci,male,yes
Vittorio_Francesco_Maria_Messa,male,yes
Valerio_Mignone,male,yes
Pietro_Milio,male,yes
Antonino_Mirone,male,yes
Pietro_Mitolo,male,yes
Daniele_Molgora,male,yes
Danilo_Montanari,male,yes
Alberto_Monticone,male,yes
Luigi_Muratori,male,yes
Toti_Salvatore_Musumeci,male,yes
Enrico_Paolo_Nan,male,yes
Ottavio_Navarra,male,yes
Sebastiano_Neri,male,yes
Vincenzo_Nespoli,male,yes
Luigi_Nocera,male,yes
Emiddio_Novi,male,yes
Giovanni_Paolo_Nuvoli,male,yes
Paolo_Odorizzi,male,yes
Francesco_Onnis,male,yes
Eugenio_Ozza,male,yes
Donato_Antonio_Pace,male,yes
Giovanni_Pace,male,yes
Pierangelo_Paleari,male,yes
Giuseppe_Palumbo,male,yes
Corrado_Paoloni,male,yes
Francesco_Parisi,male,yes
Mario_Pepe,male,yes
Riccardo_Perale,male,yes
Ettore_Peretti,male,yes
Giuseppe_Romeo_Pericu,male,yes
Giuseppe_Petrelli,male,yes
Antonio_Pezzella,male,yes
Cesare_Piacentino,male,yes
Mario_Pitzalis,male,yes
Antonio_Piva,male,yes
Stefano_Podesta',male,yes
Paolo_Polenta,male,yes
Luigi_Porcari,male,yes
Carmelo_Porcu,male,yes
Maurizio_Porta,male,yes
Serafino_Pulcini,male,yes
Umberto_Ranieri,male,yes
Antonio_Rastrelli,male,yes
Enzo_Ravetta,male,yes
Italo_Aldo_Reale,male,yes
Eugenio_Riccio,male,yes
Nicola_Rivelli,male,yes
Antonio_Rizzo,male,yes
Marco_Rizzo,male,yes
Flavio_Rodeghiero,male,yes
Marco_Romanello,male,yes
Giuseppe_Rossetto,male,yes
Roberto_Rosso,male,yes
Gianfranco_Rotondi,male,yes
Antonio_Saia,male,yes
Isaia_Sales,male,yes
Pier_Corrado_Salino,male,yes
Riccardo_Sandrone,male,yes
Mario_Francesco_Ferrara,male,yes
Luigi_Saraceni,male,yes
Enzo_Savarese,male,yes
Giuseppe_Mario_Scalisi,male,yes
Gian_Piero_Scanu,male,yes
Paolo_Scarpa_Bonazza_Buora,male,yes
Felice_Scermino,male,yes
Ferdinando_Schettino,male,yes
Giuseppe_Scozzari,male,yes
Gino_Settimi,male,yes
Giuseppe_Siciliani,male,yes
Attilio_Sigona,male,yes
Alberto_Simeone,male,yes
Vincenzo_Simonelli,male,yes
Antonio_Soda,male,yes
Antonio_Giuseppe_Soro,male,yes
Salvatore_Sparacino,male,yes
Ernesto_Stajano,male,yes
Carlo_Sticotti,male,yes
Michele_Stornello,male,yes
Lorenzo_Strik_Lievers,male,yes
Francesco_Stroili,male,yes
Paolo_Emilio_Taddei,male,yes
Paolo_Tagini,male,yes
Sergio_Tanzarella,male,yes
Flavio_Tanzilli,male,yes
Vittorio_Tarditi,male,yes
Teodoro_Stefano_Tascone,male,yes
Giuseppe_Maria_Taurino,male,yes
Oreste_Tofani,male,yes
Vanni_Tonizzo,male,yes
Vincenzo_Torre,male,yes
Roberto_Tortoli,male,yes
Nicola_Trapani,male,yes
Giulio_Carlo_Danilo_Tremonti,male,yes
Sandro_Trevisanato,male,yes
Flavio_Trinca,male,yes
Aldo_Trione,male,yes
Denis_Ugolini,male,yes
Giuliano_Urbani,male,yes
Adolfo_Urso,male,yes
Gianmatteo_Matteotti,male,yes
Mario_Valducci,male,yes
Mario_Venezia,male,yes
Giorgio_Vido,male,yes
Michele_Giuseppe_Vietti,male,yes
Paolo_Vigevano,male,yes
Adriano_Vignali,male,yes
Vincenzo_Viviani,male,yes
Marco_Zacchera,male,yes
Karl_Zeller,male,yes
Giovanni_Zen,male,yes
Emilio_Maria_Zenoni,male,yes
Luigi_Zocchi,male,yes
Giovanni_Saonara,male,yes
Sergio_Travaglia,male,yes
Vincenzo_Siniscalchi,male,yes
Vittorio_Badini_Confalonieri,male,yes
Francesco_Giulio_Baghino,male,yes
Riccardo_Misasi,male,yes
Michele_Marchio,male,yes
Nello_Mariani,male,yes
Edoardo_Marino,male,yes
Luigi_Mariotti,male,yes
Luigi_Marras,male,yes
Antonio_Marzotto_Caotorta,male,yes
Lodovico_Maschiella,male,yes
Cornelio_Masciadri,male,yes
Roberto_Massi,male,yes
Giovanni_Matta,male,yes
Gino_Mattarelli,male,yes
Cesare_Matteini,male,yes
Antonio_Mazzarino,male,yes
Roberto_Mazzotta,male,yes
Stefano_Menicacci,male,yes
Gianfranco_Merli,male,yes
Enzo_Meucci,male,yes
Salvatore_Miceli,male,yes
Pietro_Micheli,male,yes
Raimondo_Milia,male,yes
Michele_Achilli,male,yes
Aldo_Mirate,male,yes
Carlo_Mole',male,yes
Maurizio_Monti,male,yes
Aldo_Moro,male,yes
Dino_Moro,male,yes
Giovanni_Musotto,male,yes
Giorgio_Napolitano,male,yes
Lorenzo_Natali_Pierucci_Bondi,male,yes
Alessandro_Natta,male,yes
